date	season	obs	yest.obs	two.yest.obs	cur.change.obs
1916-02-12	2	2.913802862	3.078699914	3.061933054	-0.164897052
1916-02-13	2	2.766816003	2.913802862	3.078699914	-0.146986859
1916-02-14	2	2.657916172	2.766816003	2.913802862	-0.108899831
1916-02-15	2	2.625560409	2.657916172	2.766816003	-0.032355764
1916-02-16	2	2.604411584	2.625560409	2.657916172	-0.021148824
1916-02-17	2	2.582805806	2.604411584	2.625560409	-0.021605779
1916-02-18	2	2.560722889	2.582805806	2.604411584	-0.022082916
1916-02-19	2	2.582805806	2.560722889	2.582805806	0.022082916
1916-02-20	2	2.583585533	2.582805806	2.560722889	0.000779727
1916-02-21	2	2.563112377	2.583585533	2.582805806	-0.020473156
1916-02-22	2	2.519202884	2.563112377	2.583585533	-0.043909493
1916-02-23	2	2.462777662	2.519202884	2.563112377	-0.056425222
1916-02-24	2	2.42787479	2.462777662	2.519202884	-0.034902872
1916-02-25	2	2.740516	2.42787479	2.462777662	0.31264121
1916-02-26	2	2.998617617	2.740516	2.42787479	0.258101618
1916-02-27	2	3.120566494	2.998617617	2.740516	0.121948876
1916-02-28	2	3.01241799	3.120566494	2.998617617	-0.108148504
1916-02-29	2	2.910997811	3.01241799	3.120566494	-0.101420178
1916-03-01	3	2.844209571	2.910997811	3.01241799	-0.066788241
1916-03-02	3	2.775859993	2.844209571	2.910997811	-0.068349578
1916-03-03	3	2.99707242	2.775859993	2.844209571	0.221212427
1916-03-04	3	3.078699914	2.99707242	2.775859993	0.081627494
1916-03-05	3	3.092851094	3.078699914	2.99707242	0.01415118
1916-03-06	3	2.807508204	3.092851094	3.078699914	-0.28534289
1916-03-07	3	2.677974151	2.807508204	3.092851094	-0.129534052
1916-03-08	3	2.646271208	2.677974151	2.807508204	-0.031702943
1916-03-09	3	2.733831483	2.646271208	2.677974151	0.087560275
1916-03-10	3	2.897422942	2.733831483	2.646271208	0.163591459
1916-03-11	3	3.035003642	2.897422942	2.733831483	0.1375807
1916-03-12	3	3.076321792	3.035003642	2.897422942	0.041318149
1916-03-13	3	3.017481292	3.076321792	3.035003642	-0.0588405
1916-03-14	3	2.946863725	3.017481292	3.076321792	-0.070617567
1916-03-15	3	2.910997811	2.946863725	3.017481292	-0.035865913
1916-03-16	3	2.910997811	2.910997811	2.946863725	0
1916-03-17	3	3.01241799	2.910997811	2.910997811	0.101420178
1916-03-18	3	3.441295539	3.01241799	2.910997811	0.428877549
1916-03-19	3	3.641365001	3.441295539	3.01241799	0.200069463
1916-03-20	3	3.68115805	3.641365001	3.441295539	0.039793049
1916-03-21	3	3.426307748	3.68115805	3.641365001	-0.254850302
1916-03-22	3	3.193046066	3.426307748	3.68115805	-0.233261681
1916-03-23	3	3.037481958	3.193046066	3.426307748	-0.155564108
1916-03-24	3	2.891139003	3.037481958	3.193046066	-0.146342956
1916-03-25	3	2.801258183	2.891139003	3.037481958	-0.089880819
1916-03-26	3	2.749799886	2.801258183	2.891139003	-0.051458297
1916-03-27	3	2.739849555	2.749799886	2.801258183	-0.009950331
1916-03-28	3	2.749799886	2.739849555	2.749799886	0.009950331
1916-03-29	3	2.749799886	2.749799886	2.739849555	0
1916-03-30	3	2.739849555	2.749799886	2.749799886	-0.009950331
1916-03-31	3	2.753094782	2.739849555	2.749799886	0.013245227
1916-04-01	4	2.785460066	2.753094782	2.739849555	0.032365285
1916-04-02	4	2.816810596	2.785460066	2.753094782	0.03135053
1916-04-03	4	2.816810596	2.816810596	2.785460066	0
1916-04-04	4	2.826027251	2.816810596	2.816810596	0.009216655
1916-04-05	4	2.85317824	2.826027251	2.816810596	0.027150989
1916-04-06	4	2.891139003	2.85317824	2.826027251	0.037960762
1916-04-07	4	2.965656224	2.891139003	2.85317824	0.074517221
1916-04-08	4	3.027531628	2.965656224	2.891139003	0.061875404
1916-04-09	4	3.118285991	3.027531628	2.965656224	0.090754363
1916-04-10	4	3.109111615	3.118285991	3.027531628	-0.009174376
1916-04-11	4	3.030028508	3.109111615	3.118285991	-0.079083107
1916-04-12	4	2.865012698	3.030028508	3.109111615	-0.16501581
1916-04-13	4	2.804388076	2.865012698	3.030028508	-0.060624622
1916-04-14	4	2.844209571	2.804388076	2.865012698	0.039821494
1916-04-15	4	2.899698256	2.844209571	2.804388076	0.055488686
1916-04-16	4	2.882505856	2.899698256	2.844209571	-0.017192401
1916-04-17	4	2.804388076	2.882505856	2.899698256	-0.078117779
1916-04-18	4	2.723042437	2.804388076	2.882505856	-0.081345639
1916-04-19	4	2.699027561	2.723042437	2.804388076	-0.024014876
1916-04-20	4	2.743177345	2.699027561	2.723042437	0.044149785
1916-04-21	4	2.813719404	2.743177345	2.699027561	0.070542058
1916-04-22	4	2.882505856	2.813719404	2.743177345	0.068786452
1916-04-23	4	2.938700414	2.882505856	2.813719404	0.056194558
1916-04-24	4	2.99190445	2.938700414	2.882505856	0.053204036
1916-04-25	4	3.027531628	2.99190445	2.938700414	0.035627178
1916-04-26	4	3.059514673	3.027531628	2.99190445	0.031983046
1916-04-27	4	3.044880266	3.059514673	3.027531628	-0.014634408
1916-04-28	4	2.976238333	3.044880266	3.059514673	-0.068641933
1916-04-29	4	2.894000235	2.976238333	3.044880266	-0.082238098
1916-04-30	4	2.873797528	2.894000235	2.976238333	-0.020202707
1916-05-01	5	2.930469915	2.873797528	2.894000235	0.056672387
1916-05-02	5	3.037481958	2.930469915	2.873797528	0.107012044
1916-05-03	5	3.118285991	3.037481958	2.930469915	0.080804032
1916-05-04	5	3.203583571	3.118285991	3.037481958	0.085297581
1916-05-05	5	3.165117291	3.203583571	3.118285991	-0.038466281
1916-05-06	5	3.071548513	3.165117291	3.203583571	-0.093568778
1916-05-07	5	2.927711292	3.071548513	3.165117291	-0.143837221
1916-05-08	5	2.862067188	2.927711292	3.071548513	-0.065644104
1916-05-09	5	2.832124831	2.862067188	2.927711292	-0.029942357
1916-05-10	5	2.791809294	2.832124831	2.862067188	-0.040315537
1916-05-11	5	2.720326889	2.791809294	2.832124831	-0.071482405
1916-05-12	5	2.648464993	2.720326889	2.791809294	-0.071861895
1916-05-13	5	2.593667045	2.648464993	2.720326889	-0.054797948
1916-05-14	5	2.593667045	2.593667045	2.648464993	0
1916-05-15	5	2.615041905	2.593667045	2.593667045	0.02137486
1916-05-16	5	2.657916172	2.615041905	2.593667045	0.042874268
1916-05-17	5	2.67868312	2.657916172	2.615041905	0.020766948
1916-05-18	5	2.668711527	2.67868312	2.657916172	-0.009971593
1916-05-19	5	2.647003005	2.668711527	2.67868312	-0.021708523
1916-05-20	5	2.647003005	2.647003005	2.668711527	0
1916-05-21	5	2.657192322	2.647003005	2.647003005	0.010189317
1916-05-22	5	2.606699042	2.657192322	2.647003005	-0.050493279
1916-05-23	5	2.492669426	2.606699042	2.657192322	-0.114029616
1916-05-24	5	2.35467715	2.492669426	2.606699042	-0.137992276
1916-05-25	5	2.248281748	2.35467715	2.492669426	-0.106395402
1916-05-26	5	2.212781625	2.248281748	2.35467715	-0.035500123
1916-05-27	5	2.289909957	2.212781625	2.248281748	0.077128332
1916-05-28	5	2.392181546	2.289909957	2.212781625	0.102271589
1916-05-29	5	2.462777662	2.392181546	2.289909957	0.070596116
1916-05-30	5	2.451278199	2.462777662	2.392181546	-0.011499463
1916-05-31	5	2.415964434	2.451278199	2.462777662	-0.035313764
1916-06-01	6	2.40391051	2.415964434	2.451278199	-0.012053924
1916-06-02	6	2.462777662	2.40391051	2.415964434	0.058867152
1916-06-03	6	2.564702202	2.462777662	2.40391051	0.10192454
1916-06-04	6	2.6586395	2.564702202	2.462777662	0.093937298
1916-06-05	6	2.719646848	2.6586395	2.564702202	0.061007348
1916-06-06	6	2.749799886	2.719646848	2.6586395	0.030153038
1916-06-07	6	2.744505367	2.749799886	2.719646848	-0.005294519
1916-06-08	6	2.703185571	2.744505367	2.749799886	-0.041319796
1916-06-09	6	2.620314986	2.703185571	2.744505367	-0.082870584
1916-06-10	6	2.53036233	2.620314986	2.703185571	-0.089952656
1916-06-11	6	2.475015577	2.53036233	2.620314986	-0.055346754
1916-06-12	6	2.461017098	2.475015577	2.53036233	-0.013998479
1916-06-13	6	2.489249158	2.461017098	2.475015577	0.02823206
1916-06-14	6	2.486676257	2.489249158	2.461017098	-0.0025729
1916-06-15	6	2.453499928	2.486676257	2.489249158	-0.033176329
1916-06-16	6	2.386502401	2.453499928	2.486676257	-0.066997527
1916-06-17	6	2.314691814	2.386502401	2.453499928	-0.071810588
1916-06-18	6	2.237322734	2.314691814	2.386502401	-0.077369079
1916-06-19	6	2.153461911	2.237322734	2.314691814	-0.083860823
1916-06-20	6	2.06191934	2.153461911	2.237322734	-0.091542571
1916-06-21	6	1.961144486	2.06191934	2.153461911	-0.100774854
1916-06-22	6	1.887315789	1.961144486	2.06191934	-0.073828697
1916-06-23	6	1.85796025	1.887315789	1.961144486	-0.029355539
1916-06-24	6	1.85796025	1.85796025	1.887315789	0
1916-06-25	6	1.867575709	1.85796025	1.85796025	0.009615459
1916-06-26	6	1.85796025	1.867575709	1.85796025	-0.009615459
1916-06-27	6	1.839268117	1.85796025	1.867575709	-0.018692133
1916-06-28	6	1.755458411	1.839268117	1.85796025	-0.083809706
1916-06-29	6	1.663976753	1.755458411	1.839268117	-0.091481657
1916-06-30	6	1.609746599	1.663976753	1.755458411	-0.054230154
1916-07-01	7	1.616944574	1.609746599	1.663976753	0.007197975
1916-07-02	7	1.603535399	1.616944574	1.609746599	-0.013409175
1916-07-03	7	1.555679378	1.603535399	1.616944574	-0.047856021
1916-07-04	7	1.496211494	1.555679378	1.603535399	-0.059467884
1916-07-05	7	1.451286683	1.496211494	1.555679378	-0.044924812
1916-07-06	7	1.415590585	1.451286683	1.496211494	-0.035696098
1916-07-07	7	1.394057137	1.415590585	1.451286683	-0.021533448
1916-07-08	7	1.368115345	1.394057137	1.415590585	-0.025941792
1916-07-09	7	1.32515572	1.368115345	1.394057137	-0.042959626
1916-07-10	7	1.288838879	1.32515572	1.368115345	-0.03631684
1916-07-11	7	1.280267398	1.288838879	1.32515572	-0.008571481
1916-07-12	7	1.274511987	1.280267398	1.288838879	-0.005755412
1916-07-13	7	1.228747543	1.274511987	1.280267398	-0.045764443
1916-07-14	7	1.159970445	1.228747543	1.274511987	-0.068777098
1916-07-15	7	1.080871197	1.159970445	1.228747543	-0.079099248
1916-07-16	7	1.017616149	1.080871197	1.159970445	-0.063255049
1916-07-17	7	0.958040417	1.017616149	1.080871197	-0.059575732
1916-07-18	7	0.911426102	0.958040417	1.017616149	-0.046614315
1916-07-19	7	0.869046879	0.911426102	0.958040417	-0.042379223
1916-07-20	7	0.83380094	0.869046879	0.911426102	-0.035245939
1916-07-21	7	0.797267196	0.83380094	0.869046879	-0.036533743
1916-07-22	7	0.75692958	0.797267196	0.83380094	-0.040337616
1916-07-23	7	0.719933993	0.75692958	0.797267196	-0.036995588
1916-07-24	7	0.686725322	0.719933993	0.75692958	-0.033208671
1916-07-25	7	0.633379341	0.686725322	0.719933993	-0.053345981
1916-07-26	7	0.565364465	0.633379341	0.686725322	-0.068014876
1916-07-27	7	0.4732749	0.565364465	0.633379341	-0.092089565
1916-07-28	7	0.373259132	0.4732749	0.565364465	-0.100015767
1916-07-29	7	0.229830205	0.373259132	0.4732749	-0.143428928
1916-07-30	7	0.068131283	0.229830205	0.373259132	-0.161698921
1916-07-31	7	-0.062511325	0.068131283	0.229830205	-0.130642609
1916-08-01	8	-0.144937824	-0.062511325	0.068131283	-0.082426499
1916-08-02	8	-0.185113647	-0.144937824	-0.062511325	-0.040175823
1916-08-03	8	-0.19447409	-0.185113647	-0.144937824	-0.009360443
1916-08-04	8	-0.232817445	-0.19447409	-0.185113647	-0.038343355
1916-08-05	8	-0.310690955	-0.232817445	-0.19447409	-0.077873509
1916-08-06	8	-0.398983562	-0.310690955	-0.232817445	-0.088292607
1916-08-07	8	-0.512927821	-0.398983562	-0.310690955	-0.113944259
1916-08-08	8	-0.561502492	-0.512927821	-0.398983562	-0.04857467
1916-08-09	8	-0.691807034	-0.561502492	-0.512927821	-0.130304542
1916-08-10	8	-0.733918519	-0.691807034	-0.561502492	-0.042111485
1916-08-11	8	-0.733918519	-0.733918519	-0.691807034	0
1916-08-12	8	-0.755658506	-0.733918519	-0.733918519	-0.021739987
1916-08-13	8	-0.712641121	-0.755658506	-0.733918519	0.043017385
1916-08-14	8	-0.702169821	-0.712641121	-0.755658506	0.0104713
1916-08-15	8	-0.631789024	-0.702169821	-0.712641121	0.070380797
1916-08-16	8	-0.651397496	-0.631789024	-0.702169821	-0.019608471
1916-08-17	8	-0.702169821	-0.651397496	-0.631789024	-0.050772325
1916-08-18	8	-0.766708342	-0.702169821	-0.651397496	-0.064538521
1916-08-19	8	-0.800609894	-0.766708342	-0.702169821	-0.033901552
1916-08-20	8	-0.835701214	-0.800609894	-0.766708342	-0.03509132
1916-08-21	8	-0.872068858	-0.835701214	-0.800609894	-0.036367644
1916-08-22	8	-0.899605016	-0.872068858	-0.835701214	-0.027536158
1916-08-23	8	-0.945037878	-0.899605016	-0.872068858	-0.045432862
1916-08-24	8	-0.978802057	-0.945037878	-0.899605016	-0.03376418
1916-08-25	8	-1.035314268	-0.978802057	-0.945037878	-0.05651221
1916-08-26	8	-1.035314268	-1.035314268	-0.978802057	0
1916-08-27	8	-1.060333968	-1.035314268	-1.035314268	-0.025019701
1916-08-28	8	-1.035314268	-1.060333968	-1.035314268	0.025019701
1916-08-29	8	-1.002430676	-1.035314268	-1.060333968	0.032883592
1916-08-30	8	-0.978802057	-1.002430676	-1.035314268	0.023628618
1916-08-31	8	-1.002430676	-0.978802057	-1.002430676	-0.023628618
1916-09-01	9	-1.002430676	-1.002430676	-0.978802057	0
1916-09-02	9	-1.002430676	-1.002430676	-1.002430676	0
1916-09-03	9	-0.978802057	-1.002430676	-1.002430676	0.023628618
1916-09-04	9	-1.035314268	-0.978802057	-1.002430676	-0.05651221
1916-09-05	9	-1.035314268	-1.035314268	-0.978802057	0
1916-09-06	9	-1.035314268	-1.035314268	-1.035314268	0
1916-09-07	9	-1.035314268	-1.035314268	-1.035314268	0
1916-09-08	9	-1.035314268	-1.035314268	-1.035314268	0
1916-09-09	9	-1.022317695	-1.035314268	-1.035314268	0.012996573
1916-09-10	9	-1.048481978	-1.022317695	-1.035314268	-0.026164283
1916-09-11	9	-1.110764822	-1.048481978	-1.022317695	-0.062282844
1916-09-12	9	-1.192376158	-1.110764822	-1.048481978	-0.081611335
1916-09-13	9	-1.218217389	-1.192376158	-1.110764822	-0.025841231
1916-09-14	9	-1.250134992	-1.218217389	-1.192376158	-0.031917603
1916-09-15	9	-1.26648413	-1.250134992	-1.218217389	-0.016349138
1916-09-16	9	-1.294341084	-1.26648413	-1.250134992	-0.027856955
1916-09-17	9	-1.261004664	-1.294341084	-1.26648413	0.03333642
1916-09-18	9	-1.244744143	-1.261004664	-1.294341084	0.016260521
1916-09-19	9	-1.145856142	-1.244744143	-1.261004664	0.098888001
1916-09-20	9	-1.145856142	-1.145856142	-1.244744143	0
1916-09-21	9	-1.136163013	-1.145856142	-1.145856142	0.009693129
1916-09-22	9	-1.055872995	-1.136163013	-1.145856142	0.080290018
1916-09-23	9	-0.965159281	-1.055872995	-1.136163013	0.090713714
1916-09-24	9	-0.907248365	-0.965159281	-1.055872995	0.057910916
1916-09-25	9	-1.015169701	-0.907248365	-0.965159281	-0.107921337
1916-09-26	9	-1.048481978	-1.015169701	-0.907248365	-0.033312276
1916-09-27	9	-0.996820563	-1.048481978	-1.015169701	0.051661415
1916-09-28	9	-0.958407061	-0.996820563	-1.048481978	0.038413502
1916-09-29	9	-0.958407061	-0.958407061	-0.996820563	0
1916-09-30	9	-0.900874857	-0.958407061	-0.958407061	0.057532204
1916-10-01	10	-0.096602361	-0.900874857	-0.958407061	0.804272496
1916-10-02	10	0.232288215	-0.096602361	-0.900874857	0.328890576
1916-10-03	10	0.36648428	0.232288215	-0.096602361	0.134196065
1916-10-04	10	0.134807104	0.36648428	0.232288215	-0.231677176
1916-10-05	10	0.046195234	0.134807104	0.36648428	-0.08861187
1916-10-06	10	0.101325417	0.046195234	0.134807104	0.055130182
1916-10-07	10	0.176765124	0.101325417	0.046195234	0.075439708
1916-10-08	10	0.151802146	0.176765124	0.101325417	-0.024962978
1916-10-09	10	0.151802146	0.151802146	0.176765124	0
1916-10-10	10	0.163266117	0.151802146	0.151802146	0.01146397
1916-10-11	10	0.212452854	0.163266117	0.151802146	0.049186737
1916-10-12	10	0.223245819	0.212452854	0.163266117	0.010792965
1916-10-13	10	0.163266117	0.223245819	0.212452854	-0.059979702
1916-10-14	10	0.122096992	0.163266117	0.223245819	-0.041169125
1916-10-15	10	0.029296224	0.122096992	0.163266117	-0.092800768
1916-10-16	10	0.002370543	0.029296224	0.122096992	-0.02692568
1916-10-17	10	-0.037550724	0.002370543	0.029296224	-0.039921267
1916-10-18	10	-0.037550724	-0.037550724	0.002370543	0
1916-10-19	10	-0.092630724	-0.037550724	-0.037550724	-0.05508
1916-10-20	10	-0.150922283	-0.092630724	-0.037550724	-0.058291558
1916-10-21	10	-0.2679553	-0.150922283	-0.092630724	-0.117033017
1916-10-22	10	-0.236080091	-0.2679553	-0.150922283	0.031875209
1916-10-23	10	-0.292546703	-0.236080091	-0.2679553	-0.056466612
1916-10-24	10	-0.319177569	-0.292546703	-0.236080091	-0.026630866
1916-10-25	10	-0.458406982	-0.319177569	-0.292546703	-0.139229414
1916-10-26	10	-0.318467594	-0.458406982	-0.319177569	0.139939389
1916-10-27	10	-0.172154503	-0.318467594	-0.458406982	0.146313091
1916-10-28	10	-0.1196051	-0.172154503	-0.318467594	0.052549403
1916-10-29	10	-0.279492584	-0.1196051	-0.172154503	-0.159887484
1916-10-30	10	-0.279492584	-0.279492584	-0.1196051	0
1916-10-31	10	-0.279492584	-0.279492584	-0.279492584	0
1916-11-01	11	-0.179539152	-0.279492584	-0.279492584	0.099953432
1916-11-02	11	-0.243295603	-0.179539152	-0.279492584	-0.063756451
1916-11-03	11	-0.182632257	-0.243295603	-0.179539152	0.060663346
1916-11-04	11	-0.029012785	-0.182632257	-0.243295603	0.153619471
1916-11-05	11	0.133904577	-0.029012785	-0.182632257	0.162917362
1916-11-06	11	0.180219359	0.133904577	-0.029012785	0.046314782
1916-11-07	11	0.129379682	0.180219359	0.133904577	-0.050839677
1916-11-08	11	0.01770043	0.129379682	0.180219359	-0.111679253
1916-11-09	11	-0.025829759	0.01770043	0.129379682	-0.043530188
1916-11-10	11	-0.083050488	-0.025829759	0.01770043	-0.057220729
1916-11-11	11	-0.083050488	-0.083050488	-0.025829759	0
1916-11-12	11	-0.083050488	-0.083050488	-0.083050488	0
1916-11-13	11	-0.126610383	-0.083050488	-0.083050488	-0.043559895
1916-11-14	11	-0.204556091	-0.126610383	-0.083050488	-0.077945709
1916-11-15	11	-0.280858704	-0.204556091	-0.126610383	-0.076302613
1916-11-16	11	-0.274725806	-0.280858704	-0.204556091	0.006132898
1916-11-17	11	-0.298094567	-0.274725806	-0.280858704	-0.023368761
1916-11-18	11	-0.298094567	-0.298094567	-0.274725806	0
1916-11-19	11	-0.317758122	-0.298094567	-0.298094567	-0.019663555
1916-11-20	11	-0.317758122	-0.317758122	-0.298094567	0
1916-11-21	11	-0.317758122	-0.317758122	-0.317758122	0
1916-11-22	11	-0.3443497	-0.317758122	-0.317758122	-0.026591578
1916-11-23	11	-0.300182977	-0.3443497	-0.317758122	0.044166722
1916-11-24	11	-0.065262359	-0.300182977	-0.3443497	0.234920619
1916-11-25	11	0.422827414	-0.065262359	-0.300182977	0.488089773
1916-11-26	11	0.651030852	0.422827414	-0.065262359	0.228203437
1916-11-27	11	0.668376183	0.651030852	0.422827414	0.017345331
1916-11-28	11	0.476485175	0.668376183	0.651030852	-0.191891008
1916-11-29	11	0.330050378	0.476485175	0.668376183	-0.146434797
1916-11-30	11	0.478086457	0.330050378	0.476485175	0.148036079
1916-12-01	12	1.065873122	0.478086457	0.330050378	0.587786665
1916-12-02	12	1.567590726	1.065873122	0.478086457	0.501717605
1916-12-03	12	1.884183445	1.567590726	1.065873122	0.316592719
1916-12-04	12	1.95896346	1.884183445	1.567590726	0.074780015
1916-12-05	12	1.891995985	1.95896346	1.884183445	-0.066967475
1916-12-06	12	1.729248144	1.891995985	1.95896346	-0.162747841
1916-12-07	12	1.495054756	1.729248144	1.891995985	-0.234193388
1916-12-08	12	1.273067943	1.495054756	1.729248144	-0.221986813
1916-12-09	12	1.080871197	1.273067943	1.495054756	-0.192196746
1916-12-10	12	0.977648888	1.080871197	1.273067943	-0.103222309
1916-12-11	12	0.890460973	0.977648888	1.080871197	-0.087187915
1916-12-12	12	0.82930655	0.890460973	0.977648888	-0.061154423
1916-12-13	12	0.771352907	0.82930655	0.890460973	-0.057953643
1916-12-14	12	0.712367752	0.771352907	0.82930655	-0.058985155
1916-12-15	12	0.657737785	0.712367752	0.771352907	-0.054629967
1916-12-16	12	0.611217769	0.657737785	0.712367752	-0.046520016
1916-12-17	12	0.591415142	0.611217769	0.657737785	-0.019802627
1916-12-18	12	0.568292725	0.591415142	0.611217769	-0.023122417
