season	obs	residual	yest.residual	yest.all.obs
1	0.975072757	-0.98078287	-0.913206909	1.059959374
1	0.900794637	-1.037861823	-0.98078287	0.975072757
1	0.872384256	-1.049095029	-1.037861823	0.900794637
1	0.932367125	-0.971895198	-1.049095029	0.872384256
1	0.984566653	-0.902400694	-0.971895198	0.932367125
1	0.989045405	-0.88052465	-0.902400694	0.984566653
1	0.974044774	-0.878009651	-0.88052465	0.989045405
1	0.989994161	-0.844420191	-0.878009651	0.974044774
1	1.070376546	-0.748873964	-0.844420191	0.989994161
1	1.087996946	-0.836066875	-0.748873964	1.070376546
1	1.058602309	-0.970380792	-0.836066875	1.087996946
1	0.98971709	-1.067259483	-0.970380792	1.058602309
1	0.971746932	-1.000414765	-1.067259483	0.98971709
1	0.95205444	-0.951521929	-1.000414765	0.971746932
1	0.907071313	-0.946893203	-0.951521929	0.95205444
1	0.873222851	-0.943239519	-0.946893203	0.907071313
1	0.877911988	-0.908540935	-0.943239519	0.873222851
1	0.91852395	-0.842449842	-0.908540935	0.877911988
1	0.950071455	-0.788106343	-0.842449842	0.91852395
1	0.96471228	-0.752219552	-0.788106343	0.950071455
1	0.941971405	-0.754574978	-0.752219552	0.96471228
1	0.868162649	-0.808441019	-0.754574978	0.941971405
1	0.801000528	-0.855849386	-0.808441019	0.868162649
1	0.787497404	-0.849633435	-0.855849386	0.801000528
1	0.843574892	-0.77377675	-0.849633435	0.787497404
1	0.89597189	-0.70148208	-0.77377675	0.843574892
1	0.898876499	-0.678523623	-0.70148208	0.89597189
1	0.85404799	-0.70337336	-0.678523623	0.898876499
1	0.833844536	-0.720567742	-0.70337336	0.85404799
1	0.86639787	-0.759184148	-0.720567742	0.833844536
1	0.937478425	-0.777440563	-0.759184148	0.86639787
1	1.004002971	-0.731378375	-0.777440563	0.937478425
1	1.048900265	-0.652896841	-0.731378375	1.004002971
1	1.078986761	-0.544128135	-0.652896841	1.048900265
1	1.035179701	-0.540779046	-0.544128135	1.078986761
1	0.980030085	-0.610783107	-0.540779046	1.035179701
1	0.926401014	-0.695425321	-0.610783107	0.980030085
1	0.960106488	-0.641039286	-0.695425321	0.926401014
1	1.574206755	0.03654958	-0.641039286	0.960106488
1	2.086337889	0.513742749	0.03654958	1.574206755
1	2.456716381	0.336422582	0.513742749	2.086337889
1	2.42990294	-0.221102841	0.336422582	2.456716381
1	2.229738184	-0.666063394	-0.221102841	2.42990294
1	1.878428355	-0.991863613	-0.666063394	2.229738184
1	1.714394788	-0.919881551	-0.991863613	1.878428355
1	1.63892905	-0.80759545	-0.919881551	1.714394788
1	1.57751619	-0.734422177	-0.80759545	1.63892905
1	1.476323315	-0.74149259	-0.734422177	1.57751619
1	1.362558983	-0.789510219	-0.74149259	1.476323315
1	1.254663423	-0.850426253	-0.789510219	1.362558983
1	1.220992644	-0.849033554	-0.850426253	1.254663423
1	1.240203989	-0.802119674	-0.849033554	1.220992644
1	1.273613715	-0.745465483	-0.802119674	1.240203989
1	1.26171602	-0.73677359	-0.745465483	1.273613715
1	1.224963959	-0.75448799	-0.73677359	1.26171602
1	1.186358674	-0.774938633	-0.75448799	1.224963959
1	1.181883393	-0.761738434	-0.774938633	1.186358674
1	1.22103493	-0.705146939	-0.761738434	1.181883393
1	1.280363041	-0.628467226	-0.705146939	1.22103493
1	1.336985335	-0.554492307	-0.628467226	1.280363041
1	1.349539735	-0.524529435	-0.554492307	1.336985335
1	1.316114821	-0.540466096	-0.524529435	1.349539735
1	1.243608044	-0.597033475	-0.540466096	1.316114821
1	1.186380564	-0.666424807	-0.597033475	1.243608044
1	1.202908861	-0.684781859	-0.666424807	1.186380564
1	1.314941408	-0.62482088	-0.684781859	1.202908861
1	1.439834823	-0.642546297	-0.62482088	1.314941408
1	1.51444502	-0.834282221	-0.642546297	1.439834823
1	1.522406808	-1.022160459	-0.834282221	1.51444502
1	1.540004025	-1.049908345	-1.022160459	1.522406808
1	1.608883368	-0.881124206	-1.049908345	1.540004025
1	1.696001614	-0.717201513	-0.881124206	1.608883368
1	1.7123065	-0.682361757	-0.717201513	1.696001614
1	1.657345716	-0.715541114	-0.682361757	1.7123065
1	1.549861836	-0.724601627	-0.715541114	1.657345716
1	1.484248769	-0.71277163	-0.724601627	1.549861836
1	1.449323182	-0.693129284	-0.71277163	1.484248769
1	1.472572037	-0.63010092	-0.693129284	1.449323182
1	1.49708138	-0.575329529	-0.63010092	1.472572037
1	1.550263505	-0.512751597	-0.575329529	1.49708138
1	1.588981522	-0.468053923	-0.512751597	1.550263505
1	1.612686318	-0.419604097	-0.468053923	1.588981522
1	1.593082318	-0.416137415	-0.419604097	1.612686318
1	1.55675602	-0.431944092	-0.416137415	1.593082318
1	1.556045446	-0.413745829	-0.431944092	1.55675602
1	1.670550624	-0.312333806	-0.413745829	1.556045446
1	1.856523363	-0.205824699	-0.312333806	1.670550624
1	2.018148568	-0.325456715	-0.205824699	1.856523363
1	2.06383259	-0.587716301	-0.325456715	2.018148568
1	1.994010443	-0.852838766	-0.587716301	2.06383259
1	1.867052802	-0.97645563	-0.852838766	1.994010443
1	1.793467056	-0.890441091	-0.97645563	1.867052802
1	1.839053894	-0.691756203	-0.890441091	1.793467056
1	1.971573655	-0.451819206	-0.691756203	1.839053894
1	2.098825604	-0.250116338	-0.451819206	1.971573655
1	2.189941358	-0.106781556	-0.250116338	2.098825604
1	2.210603775	-0.04820708	-0.106781556	2.189941358
1	2.190966247	-0.038854489	-0.04820708	2.210603775
1	2.152376176	-0.053900237	-0.038854489	2.190966247
1	2.140428811	-0.04557436	-0.053900237	2.152376176
1	2.15598851	-0.011677354	-0.04557436	2.140428811
1	2.160317065	0.009863247	-0.011677354	2.15598851
1	2.138144816	0.00426699	0.009863247	2.160317065
1	2.091826215	-0.025817303	0.00426699	2.138144816
1	2.084977129	-0.016596693	-0.025817303	2.091826215
1	2.115407551	0.029845556	-0.016596693	2.084977129
1	2.168374137	0.098830782	0.029845556	2.115407551
1	2.172329463	0.118836564	0.098830782	2.168374137
1	2.115806846	0.078331556	0.118836564	2.172329463
1	1.998890344	-0.026790859	0.078331556	2.115806846
1	1.846153483	-0.169432679	-0.026790859	1.998890344
1	1.709355311	-0.290261759	-0.169432679	1.846153483
1	1.610322629	-0.373200765	-0.290261759	1.709355311
1	1.59004923	-0.388062129	-0.373200765	1.610322629
1	1.588053297	-0.387380508	-0.388062129	1.59004923
1	1.588656595	-0.365349468	-0.387380508	1.588053297
1	1.554495551	-0.378829667	-0.365349468	1.588656595
1	1.517935909	-0.396051077	-0.378829667	1.554495551
1	1.482121039	-0.413350862	-0.396051077	1.517935909
1	1.482329457	-0.395065987	-0.413350862	1.482121039
1	1.504312823	-0.355212623	-0.395065987	1.482329457
1	1.56501895	-0.276702413	-0.355212623	1.504312823
1	1.638458409	-0.185439153	-0.276702413	1.56501895
1	1.700470071	-0.105531171	-0.185439153	1.638458409
1	1.719930346	-0.068068833	-0.105531171	1.700470071
0	1.688253371	-0.081616423	-0.068068833	1.719930346
0	1.658670531	-0.092927868	-0.081616423	1.688253371
0	1.637608468	-0.095565887	-0.092927868	1.658670531
0	1.616306848	-0.098282513	-0.095565887	1.637608468
0	1.54224225	-0.153594237	-0.098282513	1.616306848
0	1.425034847	-0.251875338	-0.153594237	1.54224225
0	1.289202334	-0.368603572	-0.251875338	1.425034847
0	1.202034385	-0.436483855	-0.368603572	1.289202334
0	1.169106932	-0.449929608	-0.436483855	1.202034385
0	1.223239788	-0.376113373	-0.449929608	1.169106932
0	1.261521123	-0.317941027	-0.376113373	1.223239788
0	1.316556898	-0.242804896	-0.317941027	1.261521123
0	1.335674053	-0.203371551	-0.242804896	1.316556898
0	1.366273967	-0.15223214	-0.203371551	1.335674053
0	1.37180251	-0.125933207	-0.15223214	1.366273967
0	1.359750777	-0.116975851	-0.125933207	1.37180251
0	1.355542108	-0.099928635	-0.116975851	1.359750777
0	1.343160617	-0.090799297	-0.099928635	1.355542108
0	1.358034038	-0.054151312	-0.090799297	1.343160617
0	1.353047658	-0.037093198	-0.054151312	1.358034038
0	1.341546339	-0.026267097	-0.037093198	1.353047658
0	1.300447389	-0.044743276	-0.026267097	1.341546339
0	1.227063514	-0.095195627	-0.044743276	1.300447389
0	1.159912011	-0.139099027	-0.095195627	1.227063514
0	1.085448175	-0.189997157	-0.139099027	1.159912011
0	1.037346625	-0.21430702	-0.189997157	1.085448175
0	0.983392877	-0.244217439	-0.21430702	1.037346625
0	0.939917895	-0.263198462	-0.244217439	0.983392877
0	0.894314179	-0.283769931	-0.263198462	0.939917895
0	0.867440248	-0.285798769	-0.283769931	0.894314179
0	0.85357792	-0.31245405	-0.285798769	0.867440248
0	0.884108445	-0.289486142	-0.31245405	0.85357792
0	0.895597241	-0.239242428	-0.289486142	0.884108445
0	0.912986662	-0.185513761	-0.239242428	0.895597241
0	0.886858682	-0.178625882	-0.185513761	0.912986662
0	0.885203532	-0.149140768	-0.178625882	0.886858682
0	0.870368755	-0.133760311	-0.149140768	0.885203532
0	0.901755238	-0.072493393	-0.133760311	0.870368755
0	0.927065044	-0.017268241	-0.072493393	0.901755238
0	0.948878663	0.034731808	-0.017268241	0.927065044
0	0.93720326	0.053670023	0.034731808	0.948878663
0	0.900480057	0.048096335	0.053670023	0.93720326
0	0.871988673	0.05137161	0.048096335	0.900480057
0	0.819599931	0.031432652	0.05137161	0.871988673
0	0.75932112	0.004344997	0.031432652	0.819599931
0	0.65863607	-0.062352295	0.004344997	0.75932112
0	0.575067962	-0.111093288	-0.062352295	0.65863607
0	0.495935102	-0.154521116	-0.111093288	0.575067962
0	0.434872711	-0.178918137	-0.154521116	0.495935102
0	0.333682195	-0.24238812	-0.178918137	0.434872711
0	0.251860376	-0.285336433	-0.24238812	0.333682195
0	0.231082719	-0.266033246	-0.285336433	0.251860376
0	0.332284528	-0.123472731	-0.266033246	0.231082719
0	0.464330044	0.051297989	-0.123472731	0.332284528
0	0.574640305	0.205807823	0.051297989	0.464330044
0	0.618095709	0.295059303	0.205807823	0.574640305
0	0.619115226	0.343612037	0.295059303	0.618095709
0	0.587510701	0.361435842	0.343612037	0.619115226
0	0.650013432	0.475441217	0.361435842	0.587510701
0	0.716424208	0.595633929	0.475441217	0.650013432
0	0.761693568	0.697200842	0.595633929	0.716424208
0	0.697139874	0.691734961	0.697200842	0.761693568
0	0.586115405	0.642910428	0.691734961	0.697139874
0	0.54461466	0.667102412	0.642910428	0.586115405
0	0.555055725	0.747183794	0.667102412	0.54461466
0	0.704439073	0.970705099	0.747183794	0.555055725
0	0.784851942	1.130425527	0.970705099	0.704439073
0	0.859671657	1.290526324	1.130425527	0.784851942
0	0.854536139	1.377718439	1.290526324	0.859671657
0	0.868421381	1.492357988	1.377718439	0.854536139
0	0.872030637	1.606986455	1.492357988	0.868421381
0	0.852979329	1.711632461	1.606986455	0.872030637
0	0.864756783	1.863184359	1.711632461	0.852979329
0	0.862114534	2.021435957	1.863184359	0.864756783
0	0.766968141	2.11617153	2.021435957	0.862114534
0	0.955761143	2.537113186	2.11617153	0.766968141
0	0.818690463	2.699559646	2.537113186	0.955761143
0	0.784911134	3.089713525	2.699559646	0.818690463
0	0.34630591	3.389802113	3.089713525	0.784911134
1	0.378153161	-0.670433459	3.389802113	0.34630591
1	0.346508709	-0.33118818	-0.670433459	0.378153161
1	0.227868569	-0.185098206	-0.33118818	0.346508709
1	0.134418614	-0.228455106	-0.185098206	0.227868569
1	0.154668199	-0.274758108	-0.228455106	0.134418614
1	0.251046434	-0.06019405	-0.274758108	0.154668199
1	0.267727498	0.207403904	-0.06019405	0.251046434
1	0.293083975	0.457236024	0.207403904	0.267727498
1	0.432493841	0.790067456	0.457236024	0.293083975
1	0.844672127	1.313153164	0.790067456	0.432493841
1	1.211120795	0.664121109	1.313153164	0.844672127
1	1.443724235	-0.204921101	0.664121109	1.211120795
1	1.441016471	-0.683337167	-0.204921101	1.443724235
1	1.461884632	-0.772820625	-0.683337167	1.441016471
1	1.574090904	-0.529624501	-0.772820625	1.461884632
1	1.775634605	-0.387195058	-0.529624501	1.574090904
1	1.860105024	-0.53257108	-0.387195058	1.775634605
1	1.919605265	-0.588864147	-0.53257108	1.860105024
1	2.002827888	-0.533456461	-0.588864147	1.919605265
1	2.097914648	-0.502225466	-0.533456461	2.002827888
1	2.074002246	-0.593096981	-0.502225466	2.097914648
1	1.948711755	-0.706045445	-0.593096981	2.074002246
1	1.783218967	-0.733965784	-0.706045445	1.948711755
1	1.690662151	-0.715146702	-0.733965784	1.783218967
1	1.636406172	-0.734004135	-0.715146702	1.690662151
1	1.586918934	-0.75640697	-0.734004135	1.636406172
1	1.52773879	-0.77207903	-0.75640697	1.586918934
1	1.459938521	-0.746834911	-0.77207903	1.52773879
1	1.396994206	-0.738788789	-0.746834911	1.459938521
1	1.320002241	-0.765244775	-0.738788789	1.396994206
1	1.236684243	-0.811137469	-0.765244775	1.320002241
1	1.167836764	-0.850698426	-0.811137469	1.236684243
1	1.138535959	-0.855660015	-0.850698426	1.167836764
1	1.165787725	-0.80702662	-0.855660015	1.138535959
1	1.167136366	-0.786027732	-0.80702662	1.165787725
1	1.154182422	-0.780320377	-0.786027732	1.167136366
1	1.09317119	-0.823207156	-0.780320377	1.154182422
1	1.017004436	-0.881519927	-0.823207156	1.09317119
1	0.931198218	-0.949578573	-0.881519927	1.017004436
1	0.860472465	-1.002566485	-0.949578573	0.931198218
1	0.850232219	-0.9950117	-1.002566485	0.860472465
1	0.862078209	-0.96527549	-0.9950117	0.850232219
1	0.914188534	-0.895152716	-0.96527549	0.862078209
1	0.9550657	-0.836131558	-0.895152716	0.914188534
1	1.13760791	-0.63530419	-0.836131558	0.9550657
1	1.400650802	-0.35393725	-0.63530419	1.13760791
1	1.652850132	-0.255347562	-0.35393725	1.400650802
1	1.740579711	-0.420306701	-0.255347562	1.652850132
1	1.685022866	-0.605672122	-0.420306701	1.740579711
1	1.587971268	-0.642682737	-0.605672122	1.685022866
1	1.670739434	-0.423703216	-0.642682737	1.587971268
1	1.96429855	-0.036849128	-0.423703216	1.670739434
1	2.236567936	0.105437001	-0.036849128	1.96429855
1	2.352963561	-0.006129285	0.105437001	2.236567936
1	2.244982337	-0.241281688	-0.006129285	2.352963561
1	2.004165949	-0.431290459	-0.241281688	2.244982337
1	1.702387241	-0.582031391	-0.431290459	2.004165949
1	1.532559527	-0.644366455	-0.582031391	1.702387241
1	1.42599299	-0.67582444	-0.644366455	1.532559527
1	1.379269868	-0.669257984	-0.67582444	1.42599299
1	1.379443118	-0.629826324	-0.669257984	1.379269868
1	1.440269614	-0.53852342	-0.629826324	1.379443118
1	2.006848277	0.001313373	-0.53852342	1.440269614
1	2.463780043	0.252905593	0.001313373	2.006848277
1	2.788379546	0.237607786	0.252905593	2.463780043
1	2.738668303	-0.029859967	0.237607786	2.788379546
1	2.530466221	-0.286907823	-0.029859967	2.738668303
1	2.194311068	-0.507655004	-0.286907823	2.530466221
1	2.017851266	-0.524878366	-0.507655004	2.194311068
1	1.910886894	-0.51855966	-0.524878366	2.017851266
1	1.83608879	-0.542226615	-0.51855966	1.910886894
1	1.75795801	-0.618366647	-0.542226615	1.83608879
1	1.702193859	-0.671522823	-0.618366647	1.75795801
1	1.645658036	-0.675745231	-0.671522823	1.702193859
1	1.62990946	-0.639498774	-0.675745231	1.645658036
1	1.678918334	-0.552623177	-0.639498774	1.62990946
1	1.839297741	-0.363712544	-0.552623177	1.678918334
1	2.083942852	-0.20859121	-0.363712544	1.839297741
1	2.293110962	-0.199307153	-0.20859121	2.083942852
1	2.441237598	-0.241810926	-0.199307153	2.293110962
1	2.510261673	-0.290112108	-0.241810926	2.441237598
1	2.531530757	-0.360928647	-0.290112108	2.510261673
1	2.468481825	-0.496908346	-0.360928647	2.531530757
1	2.349199165	-0.618494534	-0.496908346	2.468481825
1	2.197654293	-0.679982907	-0.618494534	2.349199165
1	2.08413909	-0.65291406	-0.679982907	2.197654293
1	1.989534157	-0.644039445	-0.65291406	2.08413909
1	1.905849003	-0.656360046	-0.644039445	1.989534157
1	1.840493325	-0.671905977	-0.656360046	1.905849003
1	2.07834638	-0.398102189	-0.671905977	1.840493325
1	2.517974875	0.052328341	-0.398102189	2.07834638
1	3.014057227	0.337624426	0.052328341	2.517974875
1	3.518394737	0.56788408	0.337624426	3.014057227
1	4.105065685	0.609070205	0.56788408	3.518394737
1	4.715216406	0.389829742	0.609070205	4.105065685
1	5.135762225	0.11669928	0.389829742	4.715216406
1	5.312861409	-0.198354976	0.11669928	5.135762225
1	5.198427202	-0.558830972	-0.198354976	5.312861409
1	4.817216028	-0.989064728	-0.558830972	5.198427202
1	4.22185027	-1.386867873	-0.989064728	4.817216028
1	3.63517803	-1.565726672	-1.386867873	4.22185027
1	3.307595692	-1.453635659	-1.565726672	3.63517803
1	3.182245242	-1.161749683	-1.453635659	3.307595692
1	3.123447052	-0.855338462	-1.161749683	3.182245242
1	3.103414412	-0.572974355	-0.855338462	3.123447052
1	3.06333237	-0.377219198	-0.572974355	3.103414412
1	3.013237592	-0.253471334	-0.377219198	3.06333237
1	2.960035403	-0.183998855	-0.253471334	3.013237592
1	2.915532613	-0.143989703	-0.183998855	2.960035403
1	2.880158047	-0.121203821	-0.143989703	2.915532613
1	2.849602078	-0.110834254	-0.121203821	2.880158047
1	2.856469775	-0.073913154	-0.110834254	2.849602078
1	3.306631667	0.399601522	-0.073913154	2.856469775
1	3.733534362	0.836465501	0.399601522	3.306631667
1	4.069566707	0.911599799	0.836465501	3.733534362
1	4.082227585	0.039769444	0.911599799	4.069566707
1	3.982916195	-0.560495617	0.039769444	4.082227585
1	3.782193557	-0.830692107	-0.560495617	3.982916195
1	3.640921361	-0.78189235	-0.830692107	3.782193557
1	3.47761817	-0.71863806	-0.78189235	3.640921361
1	3.315052228	-0.636294714	-0.71863806	3.47761817
1	3.207315244	-0.537238848	-0.636294714	3.315052228
1	3.134461536	-0.481717361	-0.537238848	3.207315244
1	3.046623218	-0.494127781	-0.481717361	3.134461536
1	2.940154274	-0.531002283	-0.494127781	3.046623218
1	2.851359458	-0.502809776	-0.531002283	2.940154274
1	2.803628239	-0.449660845	-0.502809776	2.851359458
1	2.779033765	-0.405080139	-0.449660845	2.803628239
1	2.749079054	-0.387099556	-0.405080139	2.779033765
1	2.707905856	-0.393941568	-0.387099556	2.749079054
1	2.656968023	-0.419015879	-0.393941568	2.707905856
1	2.619607248	-0.435686762	-0.419015879	2.656968023
1	2.604659646	-0.433067257	-0.435686762	2.619607248
1	2.619958049	-0.402070614	-0.433067257	2.604659646
1	2.639241105	-0.368201548	-0.402070614	2.619958049
1	2.654509508	-0.339006237	-0.368201548	2.639241105
1	2.66518288	-0.314793046	-0.339006237	2.654509508
1	2.677668747	-0.288990139	-0.314793046	2.66518288
1	2.676636575	-0.276832178	-0.288990139	2.677668747
1	2.644452613	-0.295919617	-0.276832178	2.676636575
1	2.582197847	-0.345185933	-0.295919617	2.644452613
1	2.499297245	-0.41500507	-0.345185933	2.582197847
1	2.432934323	-0.468263708	-0.41500507	2.499297245
1	2.399961491	-0.488147418	-0.468263708	2.432934323
1	2.40949965	-0.509276516	-0.488147418	2.399961491
1	2.416403406	-0.587189054	-0.509276516	2.40949965
1	2.403349355	-0.649009909	-0.587189054	2.416403406
1	2.371981246	-0.656379125	-0.649009909	2.403349355
1	2.337276095	-0.622705256	-0.656379125	2.371981246
1	2.314142056	-0.598282198	-0.622705256	2.337276095
1	2.289769098	-0.588469697	-0.598282198	2.314142056
