season	obs	residual	yest.residual	two.yest.residual	three.yest.residual	ma.2
1	1.499183952	-0.932187157	-0.923253288	-0.853680328	-0.727601169	-0.903040257
1	1.497552921	-0.896055522	-0.932187157	-0.923253288	-0.853680328	-0.917165322
1	1.471904326	-0.893062591	-0.896055522	-0.932187157	-0.923253288	-0.907101757
1	1.420808777	-0.921162041	-0.893062591	-0.896055522	-0.932187157	-0.903426718
1	1.346933319	-0.980002507	-0.921162041	-0.893062591	-0.896055522	-0.931409046
1	1.310334493	-1.006443577	-0.980002507	-0.921162041	-0.893062591	-0.969202708
1	1.429188194	-0.872054627	-1.006443577	-0.980002507	-0.921162041	-0.95283357
1	1.632975455	-0.664208688	-0.872054627	-1.006443577	-0.980002507	-0.847568964
1	1.809438771	-0.685633143	-0.664208688	-0.872054627	-1.006443577	-0.740632153
1	1.818343861	-0.891669275	-0.685633143	-0.664208688	-0.872054627	-0.747170369
1	1.702810459	-1.11716016	-0.891669275	-0.685633143	-0.664208688	-0.898154193
1	1.540040909	-1.210828875	-1.11716016	-0.891669275	-0.685633143	-1.073219437
1	1.412896205	-1.204484244	-1.210828875	-1.11716016	-0.891669275	-1.177491093
1	1.338599469	-1.185983394	-1.204484244	-1.210828875	-1.11716016	-1.200432171
1	1.271790636	-1.188556609	-1.185983394	-1.204484244	-1.210828875	-1.193008082
1	1.255848442	-1.159151829	-1.188556609	-1.185983394	-1.204484244	-1.177897277
1	1.297133765	-1.08454328	-1.159151829	-1.188556609	-1.185983394	-1.144083906
1	1.377127035	-0.993523616	-1.08454328	-1.159151829	-1.188556609	-1.079072908
1	1.447548009	-0.996296324	-0.993523616	-1.08454328	-1.159151829	-1.02478774
1	1.462323232	-1.085748094	-0.996296324	-0.993523616	-1.08454328	-1.025189345
1	1.420181813	-1.16167649	-1.085748094	-0.996296324	-0.993523616	-1.081240302
1	1.343826543	-1.18589309	-1.16167649	-1.085748094	-0.996296324	-1.144439224
1	1.289936744	-1.164137073	-1.18589309	-1.16167649	-1.085748094	-1.170568884
1	1.261204336	-1.140009287	-1.164137073	-1.18589309	-1.16167649	-1.163346484
1	1.2626656	-1.100951348	-1.140009287	-1.164137073	-1.18589309	-1.135032569
1	1.212217753	-1.150516391	-1.100951348	-1.140009287	-1.164137073	-1.130492342
1	1.173989836	-1.202738128	-1.150516391	-1.100951348	-1.140009287	-1.151401956
1	1.130559781	-1.231321115	-1.202738128	-1.150516391	-1.100951348	-1.194858545
1	1.168438625	-1.15796233	-1.231321115	-1.202738128	-1.150516391	-1.197340524
1	1.200831275	-1.098032338	-1.15796233	-1.231321115	-1.202738128	-1.162438594
1	1.231705569	-1.045399921	-1.098032338	-1.15796233	-1.231321115	-1.100464863
1	1.252952888	-1.003967396	-1.045399921	-1.098032338	-1.15796233	-1.049133218
1	1.28413366	-0.954610371	-1.003967396	-1.045399921	-1.098032338	-1.001325896
1	1.333069001	-0.889989218	-0.954610371	-1.003967396	-1.045399921	-0.949522328
1	1.355042977	-0.857182053	-0.889989218	-0.954610371	-1.003967396	-0.900593881
1	1.360788233	-0.838260316	-0.857182053	-0.889989218	-0.954610371	-0.861810529
1	1.341643794	-0.840596901	-0.838260316	-0.857182053	-0.889989218	-0.845346423
1	1.328765263	-0.837150881	-0.840596901	-0.838260316	-0.857182053	-0.838669366
1	1.323134169	-0.826765591	-0.837150881	-0.840596901	-0.838260316	-0.834837791
1	1.295710271	-0.838325775	-0.826765591	-0.837150881	-0.840596901	-0.834080749
1	1.246872818	-0.871351999	-0.838325775	-0.826765591	-0.837150881	-0.845481122
1	1.156485416	-0.945919964	-0.871351999	-0.838325775	-0.826765591	-0.885199246
1	1.106341869	-0.980198733	-0.945919964	-0.871351999	-0.838325775	-0.932490232
1	1.132968557	-0.937682234	-0.980198733	-0.945919964	-0.871351999	-0.95460031
1	1.279884734	-0.774838965	-0.937682234	-0.980198733	-0.945919964	-0.897573311
1	1.420521323	-0.641683185	-0.774838965	-0.937682234	-0.980198733	-0.784734794
1	1.494179889	-0.739364649	-0.641683185	-0.774838965	-0.937682234	-0.718628933
1	1.44617489	-0.929641122	-0.739364649	-0.641683185	-0.774838965	-0.770229652
1	1.372551397	-1.047791804	-0.929641122	-0.739364649	-0.641683185	-0.905599191
1	1.373728124	-0.937030185	-1.047791804	-0.929641122	-0.739364649	-0.971487704
1	1.463169982	-0.75948906	-0.937030185	-1.047791804	-0.929641122	-0.91477035
1	1.525829534	-0.649790908	-0.75948906	-0.937030185	-1.047791804	-0.782103384
1	1.478633367	-0.664090721	-0.649790908	-0.75948906	-0.937030185	-0.691123563
1	1.377072773	-0.727224365	-0.664090721	-0.649790908	-0.75948906	-0.680368665
1	1.294626588	-0.779430235	-0.727224365	-0.664090721	-0.649790908	-0.723581774
1	1.234191745	-0.815159917	-0.779430235	-0.727224365	-0.664090721	-0.773938172
1	1.174291181	-0.853682065	-0.815159917	-0.779430235	-0.727224365	-0.816090739
1	1.085975874	-0.922581657	-0.853682065	-0.815159917	-0.779430235	-0.86380788
1	1.08389251	-0.906382425	-0.922581657	-0.853682065	-0.815159917	-0.894215382
1	1.094616538	-0.878007433	-0.906382425	-0.922581657	-0.853682065	-0.902323838
1	1.132936232	-0.82236603	-0.878007433	-0.906382425	-0.922581657	-0.868918629
1	1.134486663	-0.803640753	-0.82236603	-0.878007433	-0.906382425	-0.834671405
1	1.107503087	-0.813485963	-0.803640753	-0.82236603	-0.878007433	-0.813164249
1	1.045735921	-0.858094735	-0.813485963	-0.803640753	-0.82236603	-0.825073817
1	0.936854987	-0.949760602	-0.858094735	-0.813485963	-0.803640753	-0.873780433
1	0.849741964	-1.019552274	-0.949760602	-0.858094735	-0.813485963	-0.942469204
1	0.776879903	-1.074960374	-1.019552274	-0.949760602	-0.858094735	-1.01475775
0	0.750641356	-1.083597139	-1.074960374	-1.019552274	-0.949760602	-1.059369929
0	0.767513673	-1.048996539	-1.083597139	-1.074960374	-1.019552274	-1.069184684
0	0.777868364	-1.020790313	-1.048996539	-1.083597139	-1.074960374	-1.051127997
0	0.829406645	-0.951307832	-1.020790313	-1.048996539	-1.083597139	-1.007031561
0	0.839675529	-0.923325842	-0.951307832	-1.020790313	-1.048996539	-0.965141329
0	0.863614884	-0.883024175	-0.923325842	-0.951307832	-1.020790313	-0.919219283
0	0.786315977	-0.94277545	-0.883024175	-0.923325842	-0.951307832	-0.916375156
0	0.659392683	-1.051649678	-0.94277545	-0.883024175	-0.923325842	-0.959149768
0	0.464951682	-1.227571131	-1.051649678	-0.94277545	-0.883024175	-1.073998753
0	0.332315383	-1.341395481	-1.227571131	-1.051649678	-0.94277545	-1.206872097
0	0.324323848	-1.330333053	-1.341395481	-1.227571131	-1.051649678	-1.299766555
0	0.396770345	-1.23860917	-1.330333053	-1.341395481	-1.227571131	-1.303445901
0	0.412241007	-1.203653255	-1.23860917	-1.330333053	-1.341395481	-1.257531826
0	0.329328615	-1.266876699	-1.203653255	-1.23860917	-1.330333053	-1.236379708
0	0.182288575	-1.394011963	-1.266876699	-1.203653255	-1.23860917	-1.288180639
0	0.084931926	-1.471238295	-1.394011963	-1.266876699	-1.203653255	-1.377375652
0	0.093782527	-1.442056569	-1.471238295	-1.394011963	-1.266876699	-1.435768942
0	0.166135976	-1.34916765	-1.442056569	-1.471238295	-1.394011963	-1.420820838
0	0.259963612	-1.234552025	-1.34916765	-1.442056569	-1.471238295	-1.341925415
0	0.280459025	-1.192983178	-1.234552025	-1.34916765	-1.442056569	-1.258900951
0	0.314866625	-1.137224282	-1.192983178	-1.234552025	-1.34916765	-1.188253162
0	0.411481206	-1.019021029	-1.137224282	-1.192983178	-1.234552025	-1.116409497
0	0.544098889	-0.864581133	-1.019021029	-1.137224282	-1.192983178	-1.006942148
0	0.649826296	-0.736765836	-0.864581133	-1.019021029	-1.137224282	-0.873456
0	0.637245524	-0.726969126	-0.736765836	-0.864581133	-1.019021029	-0.776105365
0	0.630475583	-0.711041292	-0.726969126	-0.736765836	-0.864581133	-0.724925418
0	0.523221268	-0.795286785	-0.711041292	-0.726969126	-0.736765836	-0.744432401
0	0.477455142	-0.817741409	-0.795286785	-0.711041292	-0.726969126	-0.774689829
0	0.436625365	-0.834934244	-0.817741409	-0.795286785	-0.711041292	-0.81598748
0	0.562607323	-0.684971706	-0.834934244	-0.817741409	-0.795286785	-0.779215787
0	0.669551268	-0.553679417	-0.684971706	-0.834934244	-0.817741409	-0.691195122
0	0.67134795	-0.527163397	-0.553679417	-0.684971706	-0.834934244	-0.58860484
0	0.508818244	-0.664592979	-0.527163397	-0.553679417	-0.684971706	-0.581811931
0	0.164264197	-0.983660066	-0.664592979	-0.527163397	-0.553679417	-0.725138814
0	-0.148590748	-1.270616506	-0.983660066	-0.664592979	-0.527163397	-0.972956517
0	-0.31437537	-1.410065666	-1.270616506	-0.983660066	-0.664592979	-1.221447412
0	-0.14334801	-1.212230376	-1.410065666	-1.270616506	-0.983660066	-1.297637516
0	-0.017668132	-1.059254526	-1.212230376	-1.410065666	-1.270616506	-1.227183523
0	0.160143699	-0.853644264	-1.059254526	-1.212230376	-1.410065666	-1.041709722
0	0.2433313	-0.742144562	-0.853644264	-1.059254526	-1.212230376	-0.88501445
0	0.25960977	-0.697029854	-0.742144562	-0.853644264	-1.059254526	-0.764272893
0	0.154938384	-0.772415088	-0.697029854	-0.742144562	-0.853644264	-0.737196501
0	0.064871388	-0.840008907	-0.772415088	-0.697029854	-0.742144562	-0.76981795
0	0.115220955	-0.876853914	-0.840008907	-0.772415088	-0.697029854	-0.829759303
0	0.271810942	-0.793682735	-0.876853914	-0.840008907	-0.772415088	-0.836848519
0	0.387354222	-0.662399796	-0.793682735	-0.876853914	-0.840008907	-0.777645482
0	0.441616087	-0.522405252	-0.662399796	-0.793682735	-0.876853914	-0.659495928
0	0.385464212	-0.511832722	-0.522405252	-0.662399796	-0.793682735	-0.565545923
0	0.307883171	-0.535227288	-0.511832722	-0.522405252	-0.662399796	-0.523155088
0	0.194272443	-0.602400382	-0.535227288	-0.511832722	-0.522405252	-0.549820131
0	0.165492185	-0.589268763	-0.602400382	-0.535227288	-0.511832722	-0.575632145
0	0.150939486	-0.564453627	-0.589268763	-0.602400382	-0.535227288	-0.585374257
0	0.213738886	-0.465592273	-0.564453627	-0.589268763	-0.602400382	-0.539771554
0	0.157342933	-0.495103346	-0.465592273	-0.564453627	-0.589268763	-0.508383082
0	0.078087707	-0.539474634	-0.495103346	-0.465592273	-0.564453627	-0.500056751
0	-0.080123549	-0.660887412	-0.539474634	-0.495103346	-0.465592273	-0.565155131
0	0.074846864	-0.468667709	-0.660887412	-0.539474634	-0.495103346	-0.556343252
0	0.274658921	-0.606621986	-0.468667709	-0.660887412	-0.539474634	-0.578725702
0	0.420504418	-0.825713818	-0.606621986	-0.468667709	-0.660887412	-0.633667838
0	0.419402167	-0.960719499	-0.825713818	-0.606621986	-0.468667709	-0.797685101
0	0.339232984	-0.870703356	-0.960719499	-0.825713818	-0.606621986	-0.885712224
0	0.200897282	-0.825418315	-0.870703356	-0.960719499	-0.825713818	-0.885613723
0	-0.011557688	-0.900007094	-0.825418315	-0.870703356	-0.960719499	-0.865376255
0	-0.112776945	-0.897421259	-0.900007094	-0.825418315	-0.870703356	-0.874282223
0	0.001483313	-0.702841291	-0.897421259	-0.900007094	-0.825418315	-0.833423215
0	0.239885662	-0.3993661	-0.702841291	-0.897421259	-0.900007094	-0.666542884
0	0.37630471	-0.207262268	-0.3993661	-0.702841291	-0.897421259	-0.436489886
0	0.389871927	-0.143454264	-0.207262268	-0.3993661	-0.702841291	-0.250027544
0	0.220052352	-0.265936555	-0.143454264	-0.207262268	-0.3993661	-0.205551029
0	0.004585153	-0.463196982	-0.265936555	-0.143454264	-0.207262268	-0.2908626
0	-0.060437784	-0.740824983	-0.463196982	-0.265936555	-0.143454264	-0.489986173
0	0.191103393	-0.652146488	-0.740824983	-0.463196982	-0.265936555	-0.618722818
0	0.367854833	-0.409891942	-0.652146488	-0.740824983	-0.463196982	-0.600954471
0	0.448762912	-0.184713574	-0.409891942	-0.652146488	-0.740824983	-0.415584001
0	0.38777266	-0.134108654	-0.184713574	-0.409891942	-0.652146488	-0.242904723
0	0.334523965	-0.098515757	-0.134108654	-0.184713574	-0.409891942	-0.139112662
0	0.24257788	-0.116122427	-0.098515757	-0.134108654	-0.184713574	-0.116248946
0	0.132034252	-0.160793854	-0.116122427	-0.098515757	-0.134108654	-0.125144013
0	0.085827096	-0.145513352	-0.160793854	-0.116122427	-0.098515757	-0.140809878
0	0.140329835	-0.031558945	-0.145513352	-0.160793854	-0.116122427	-0.112622051
0	0.276008347	0.16322028	-0.031558945	-0.145513352	-0.160793854	-0.004617339
0	0.385639725	0.332854593	0.16322028	-0.031558945	-0.145513352	0.154838643
0	0.345717558	0.354774904	0.332854593	0.16322028	-0.031558945	0.283616593
0	0.240291648	0.313772962	0.354774904	0.332854593	0.16322028	0.33380082
0	0.101545638	0.242684318	0.313772962	0.354774904	0.332854593	0.303744061
0	0.145376018	0.358043414	0.242684318	0.313772962	0.354774904	0.304833565
0	0.226188995	0.514939421	0.358043414	0.242684318	0.313772962	0.371889051
0	0.304209141	0.674377881	0.514939421	0.358043414	0.242684318	0.515786905
0	0.321344269	0.77920434	0.674377881	0.514939421	0.358043414	0.656173881
0	0.346569537	0.899565602	0.77920434	0.674377881	0.514939421	0.784382608
0	0.335149698	0.99223067	0.899565602	0.77920434	0.674377881	0.890333537
0	0.313788163	1.08589677	0.99223067	0.899565602	0.77920434	0.992564347
0	0.233038066	1.133846763	1.08589677	0.99223067	0.899565602	1.070658068
0	0.208689517	1.255761053	1.133846763	1.08589677	0.99223067	1.158501529
0	0.257783308	1.474502866	1.255761053	1.133846763	1.08589677	1.288036894
0	0.354033804	1.773083845	1.474502866	1.255761053	1.133846763	1.501115921
0	0.354768126	2.025076095	1.773083845	1.474502866	1.255761053	1.757554268
0	0.295306125	2.298296676	2.025076095	1.773083845	1.474502866	2.032152205
0	0.321396257	2.820422537	2.298296676	2.025076095	1.773083845	2.381265103
0	0.446637069	3.957012823	2.820422537	2.298296676	2.025076095	3.025244012
1	0.491515877	-0.924342341	3.957012823	2.820422537	2.298296676	1.951031006
1	0.404071472	-1.112018795	-0.924342341	3.957012823	2.820422537	0.640217229
1	0.247168317	-0.867019153	-1.112018795	-0.924342341	3.957012823	-0.96779343
1	0.167907286	-0.534535743	-0.867019153	-1.112018795	-0.924342341	-0.837857897
1	0.106868174	-0.222572995	-0.534535743	-0.867019153	-1.112018795	-0.541375964
1	0.026786812	0.029427755	-0.222572995	-0.534535743	-0.867019153	-0.242560328
1	-0.167905759	0.128848941	0.029427755	-0.222572995	-0.534535743	-0.0214321
1	-0.360173848	0.200639821	0.128848941	0.029427755	-0.222572995	0.119638839
1	-0.543712951	0.262671141	0.200639821	0.128848941	0.029427755	0.197386634
1	-0.432929324	0.614735465	0.262671141	0.200639821	0.128848941	0.359348809
1	-0.438380958	0.863443977	0.614735465	0.262671141	0.200639821	0.580283528
1	-0.333822238	1.258226659	0.863443977	0.614735465	0.262671141	0.912135367
1	-0.001411344	1.956308882	1.258226659	0.863443977	0.614735465	1.359326506
1	0.83310345	3.32563406	1.956308882	1.258226659	0.863443977	2.180056534
1	1.563296747	5.186860414	3.32563406	1.956308882	1.258226659	3.489601119
1	2.076505665	-0.034834836	5.186860414	3.32563406	1.956308882	2.825886546
1	2.272070119	-0.352185496	-0.034834836	5.186860414	3.32563406	1.599946694
1	2.205361923	-0.704319692	-0.352185496	-0.034834836	5.186860414	-0.363780008
1	1.875169083	-1.126630693	-0.704319692	-0.352185496	-0.034834836	-0.72771196
1	1.433724391	-1.490120599	-1.126630693	-0.704319692	-0.352185496	-1.107023661
1	1.0791817	-1.67176512	-1.490120599	-1.126630693	-0.704319692	-1.429505471
1	0.952308953	-1.564195009	-1.67176512	-1.490120599	-1.126630693	-1.575360243
1	0.944790204	-1.387328901	-1.564195009	-1.67176512	-1.490120599	-1.541096343
1	0.943853347	-1.263072027	-1.387328901	-1.564195009	-1.67176512	-1.404865312
1	0.891331593	-1.34258391	-1.263072027	-1.387328901	-1.564195009	-1.330994946
1	0.802550374	-1.494387475	-1.34258391	-1.263072027	-1.387328901	-1.366681137
1	0.759086253	-1.552141346	-1.494387475	-1.34258391	-1.263072027	-1.463037577
1	0.816917814	-1.413278115	-1.552141346	-1.494387475	-1.34258391	-1.486602312
1	0.906046282	-1.237917928	-1.413278115	-1.552141346	-1.494387475	-1.401112463
1	0.896978063	-1.186283796	-1.237917928	-1.413278115	-1.552141346	-1.279159946
1	0.814895146	-1.22441862	-1.186283796	-1.237917928	-1.413278115	-1.216206781
1	0.66085236	-1.345064735	-1.22441862	-1.186283796	-1.237917928	-1.251922384
1	0.695546332	-1.283459903	-1.345064735	-1.22441862	-1.186283796	-1.284314419
1	1.063395983	-0.89258814	-1.283459903	-1.345064735	-1.22441862	-1.173704259
1	1.501665446	-0.44553706	-0.89258814	-1.283459903	-1.345064735	-0.873861701
1	1.759839721	-0.587275458	-0.44553706	-0.89258814	-1.283459903	-0.641800219
1	1.843803892	-0.924422977	-0.587275458	-0.44553706	-0.89258814	-0.652411831
1	1.82730873	-1.197061216	-0.924422977	-0.587275458	-0.44553706	-0.902919884
1	1.819348585	-1.291761037	-1.197061216	-0.924422977	-0.587275458	-1.13774841
1	1.742278469	-1.414533511	-1.291761037	-1.197061216	-0.924422977	-1.301118588
1	1.579021972	-1.595016652	-1.414533511	-1.291761037	-1.197061216	-1.4337704
1	1.359297934	-1.739095308	-1.595016652	-1.414533511	-1.291761037	-1.582881824
1	1.434342925	-1.512107795	-1.739095308	-1.595016652	-1.414533511	-1.615406585
1	1.803757586	-1.031388238	-1.512107795	-1.739095308	-1.595016652	-1.427530447
1	2.159410829	-0.718222242	-1.031388238	-1.512107795	-1.739095308	-1.087239425
1	2.306739148	-0.808111964	-0.718222242	-1.031388238	-1.512107795	-0.852574148
1	2.243317891	-1.034291528	-0.808111964	-0.718222242	-1.031388238	-0.853541911
1	2.042313128	-1.288122043	-1.034291528	-0.808111964	-0.718222242	-1.043508511
1	2.002316941	-1.280455134	-1.288122043	-1.034291528	-0.808111964	-1.200956235
1	2.248897666	-0.953457837	-1.280455134	-1.288122043	-1.034291528	-1.174011671
1	2.560539018	-0.628184664	-0.953457837	-1.280455134	-1.288122043	-0.954032545
1	2.713923777	-0.651366512	-0.628184664	-0.953457837	-1.280455134	-0.744336337
1	2.705799527	-1.042395118	-0.651366512	-0.628184664	-0.953457837	-0.773982098
1	2.615894388	-1.129428294	-1.042395118	-0.651366512	-0.628184664	-0.941063308
1	2.527260069	-1.088213771	-1.129428294	-1.042395118	-0.651366512	-1.086679061
1	2.562048876	-0.970926015	-1.088213771	-1.129428294	-1.042395118	-1.062856027
1	2.83562764	-0.637228789	-0.970926015	-1.088213771	-1.129428294	-0.898789525
1	3.235729605	-0.220271352	-0.637228789	-0.970926015	-1.088213771	-0.609475385
1	3.502971842	-0.269452489	-0.220271352	-0.637228789	-0.970926015	-0.375650876
1	3.538752591	-0.822441086	-0.269452489	-0.220271352	-0.637228789	-0.437388309
1	3.318720046	-1.284886167	-0.822441086	-0.269452489	-0.220271352	-0.792259914
1	2.947717771	-1.377996885	-1.284886167	-0.822441086	-0.269452489	-1.161774713
1	2.549274027	-1.472011295	-1.377996885	-1.284886167	-0.822441086	-1.378298116
1	2.27817852	-1.463607727	-1.472011295	-1.377996885	-1.284886167	-1.437871969
1	2.047291089	-1.481121224	-1.463607727	-1.472011295	-1.377996885	-1.472246749
1	1.841416931	-1.532450647	-1.481121224	-1.463607727	-1.472011295	-1.492393199
1	1.705273056	-1.560814267	-1.532450647	-1.481121224	-1.463607727	-1.524795379
1	1.607384563	-1.584798559	-1.560814267	-1.532450647	-1.481121224	-1.559354491
1	1.568642677	-1.572550768	-1.584798559	-1.560814267	-1.532450647	-1.572721198
1	1.505869267	-1.599094843	-1.572550768	-1.584798559	-1.560814267	-1.58548139
1	1.520073522	-1.557870047	-1.599094843	-1.572550768	-1.584798559	-1.576505219
1	1.546108181	-1.510434196	-1.557870047	-1.599094843	-1.572550768	-1.555799695
1	1.649172366	-1.389363747	-1.510434196	-1.557870047	-1.599094843	-1.48588933
1	1.712704851	-1.309888744	-1.389363747	-1.510434196	-1.557870047	-1.403228895
