date	season	obs
1928-03-12	1	1.666905013
1928-03-13	1	1.637229245
1928-03-14	1	1.57616527
1928-03-15	1	1.543624438
1928-03-16	1	1.535876751
1928-03-17	1	1.567590726
1928-03-18	1	1.567590726
1928-03-19	1	1.634212652
1928-03-20	1	1.663976753
1928-03-21	1	2.207119096
1928-03-22	1	3.227815885
1928-03-23	1	4.440954656
1928-03-24	1	4.887728258
1928-03-25	1	5.023931177
1928-03-26	1	4.698534896
1928-03-27	1	4.243926952
1928-03-28	1	3.73679819
1928-03-29	1	3.417883098
1928-03-30	1	3.184535376
1928-03-31	1	3.022519086
1928-04-01	1	3.030028508
1928-04-02	1	3.020003361
1928-04-03	1	2.989310415
1928-04-04	1	2.847208074
1928-04-05	1	2.772639378
1928-04-06	1	2.759652182
1928-04-07	1	2.759652182
1928-04-08	1	2.759652182
1928-04-09	1	2.759652182
1928-04-10	1	2.759652182
1928-04-11	1	2.749799886
1928-04-12	1	2.728114299
1928-04-13	1	2.676909755
1928-04-14	1	2.60326589
1928-04-15	1	2.562316515
1928-04-16	1	2.491388196
1928-04-17	1	2.429694627
1928-04-18	1	2.296163234
1928-04-19	1	2.229023931
1928-04-20	1	2.186464317
1928-04-21	1	2.186464317
1928-04-22	1	2.200853054
1928-04-23	1	2.242817254
1928-04-24	1	2.283091153
1928-04-25	1	2.334384447
1928-04-26	1	2.445478495
1928-04-27	1	2.572219547
1928-04-28	1	2.69100939
1928-04-29	1	2.789274439
1928-04-30	1	2.810618626
1928-05-01	0	2.726426535
1928-05-02	0	2.529128524
1928-05-03	0	2.429694627
1928-05-04	0	2.464535132
1928-05-05	0	2.562714525
1928-05-06	0	2.650289478
1928-05-07	0	2.610120449
1928-05-08	0	2.636339179
1928-05-09	0	2.636339179
1928-05-10	0	2.679745631
1928-05-11	0	2.589801559
1928-05-12	0	2.400640243
1928-05-13	0	2.221775503
1928-05-14	0	2.171865518
1928-05-15	0	2.126745082
1928-05-16	0	2.126745082
1928-05-17	0	2.046702375
1928-05-18	0	2.038670203
1928-05-19	0	2.021726389
1928-05-20	0	1.98695237
1928-05-21	0	1.959690998
1928-05-22	0	1.924911318
1928-05-23	0	1.908206297
1928-05-24	0	1.873935031
1928-05-25	0	1.82439181
1928-05-26	0	1.737456124
1928-05-27	0	1.615919459
1928-05-28	0	1.48925091
1928-05-29	0	1.377271721
1928-05-30	0	1.338779908
1928-05-31	0	1.319653642
1928-06-01	0	1.293097225
1928-06-02	0	1.218117223
1928-06-03	0	1.179201807
1928-06-04	0	1.169632356
1928-06-05	0	1.151846923
1928-06-06	0	1.094784465
1928-06-07	0	1.034267782
1928-06-08	0	0.971806613
1928-06-09	0	0.879811245
1928-06-10	0	0.744749162
1928-06-11	0	0.64968405
1928-06-12	0	0.630635855
1928-06-13	0	0.630635855
1928-06-14	0	0.630635855
1928-06-15	0	0.585684467
1928-06-16	0	0.535600363
1928-06-17	0	0.482874973
1928-06-18	0	0.440592252
1928-06-19	0	0.423841442
1928-06-20	0	0.389473798
1928-06-21	0	0.355692808
1928-06-22	0	0.312079097
1928-06-23	0	0.27748687
1928-06-24	0	0.259731422
1928-06-25	0	0.232697296
1928-06-26	0	0.214120911
1928-06-27	0	0.195192901
1928-06-28	0	0.156226932
1928-06-29	0	0.105049816
1928-06-30	0	0.040263432
1928-07-01	0	0.040263432
1928-07-02	0	0.006481546
1928-07-03	0	-0.016865818
1928-07-04	0	-0.110916948
1928-07-05	0	-0.190719392
1928-07-06	0	-0.26391489
1928-07-07	0	-0.336369969
1928-07-08	0	-0.353863127
1928-07-09	0	-0.398983562
1928-07-10	0	-0.420757362
1928-07-11	0	-0.430236106
1928-07-12	0	-0.443015832
1928-07-13	0	-0.484038812
1928-07-14	0	-0.573336949
1928-07-15	0	-0.636655214
1928-07-16	0	-0.589027165
1928-07-17	0	-0.58531314
1928-07-18	0	-0.633732659
1928-07-19	0	-0.717918178
1928-07-20	0	-0.761168162
1928-07-21	0	-0.765597848
1928-07-22	0	-0.706345192
1928-07-23	0	-0.643507908
1928-07-24	0	-0.584386785
1928-07-25	0	-0.604967493
1928-07-26	0	-0.636655214
1928-07-27	0	-0.643507908
1928-07-28	0	-0.734994367
1928-07-29	0	-0.80175998
1928-07-30	0	-0.893279884
1928-07-31	0	-0.89707016
1928-08-01	0	-0.905970409
1928-08-02	0	-0.879503836
1928-08-03	0	-0.908527956
1928-08-04	0	-0.981553091
1928-08-05	0	-1.005247579
1928-08-06	0	-0.909809186
1928-08-07	0	-0.833323091
1928-08-08	0	-0.883242158
1928-08-09	0	-0.861019022
1928-08-10	0	-0.894541714
1928-08-11	0	-0.950364122
1928-08-12	0	-1.149108177
1928-08-13	0	-1.165528908
1928-08-14	0	-1.160574314
1928-08-15	0	-1.093670389
1928-08-16	0	-1.08446787
1928-08-17	0	-1.08446787
1928-08-18	0	-1.175512352
1928-08-19	0	-1.346526837
1928-08-20	0	-1.446610296
1928-08-21	0	-1.42063481
1928-08-22	0	-1.178862438
1928-08-23	0	-1.106073649
1928-08-24	0	-1.087525976
1928-08-25	0	-1.202632658
1928-08-26	0	-1.192376158
1928-08-27	0	-1.197491258
1928-08-28	0	-1.2393822
1928-08-29	0	-1.098303602
1928-08-30	0	-1.044073448
1928-08-31	0	-1.026631145
1928-09-01	0	-1.17217345
1928-09-02	0	-1.283105011
1928-09-03	0	-1.139383627
1928-09-04	0	-1.057357776
1928-09-05	0	-1.022317695
1928-09-06	0	-1.129752734
1928-09-07	0	-1.177185992
1928-09-08	0	-1.167185909
1928-09-09	0	-1.228743802
1928-09-10	0	-1.255555059
1928-09-11	0	-1.207800628
1928-09-12	0	-1.132952737
1928-09-13	0	-1.054390415
1928-09-14	0	-1.002430676
1928-09-15	0	-0.989851893
1928-09-16	0	-1.028073106
1928-09-17	0	-1.013746214
1928-09-18	0	-0.950364122
1928-09-19	0	-0.966515213
1928-09-20	0	-1.030963282
1928-09-21	0	-1.283105011
1928-09-22	0	-1.332733515
1928-09-23	0	-1.35649701
1928-09-24	0	-1.248334811
1928-09-25	0	-1.165528908
1928-09-26	0	-1.099852789
1928-09-27	0	-0.881994498
1928-09-28	0	-0.754560208
1928-09-29	0	-0.743643069
1928-09-30	0	-0.78351546
1928-10-01	1	-0.780131362
1928-10-02	1	-0.703212031
1928-10-03	1	-0.633732659
1928-10-04	1	-0.556087316
1928-10-05	1	-0.489076606
1928-10-06	1	-0.500931105
1928-10-07	1	-0.566947151
1928-10-08	1	-0.60780706
1928-10-09	1	-0.597434501
1928-10-10	1	-0.60780706
1928-10-11	1	-0.552493422
1928-10-12	1	-0.542676297
1928-10-13	1	-0.49244929
1928-10-14	1	-0.509485477
1928-10-15	1	-0.446236447
1928-10-16	1	-0.420757362
1928-10-17	1	-0.374666254
1928-10-18	1	-0.374666254
1928-10-19	1	-0.471554255
1928-10-20	1	-0.682571463
1928-10-21	1	-0.809847835
1928-10-22	1	-0.768933037
1928-10-23	1	-0.640565287
1928-10-24	1	-0.553390685
1928-10-25	1	-0.583461288
1928-10-26	1	-0.63568008
1928-10-27	1	-0.805218197
1928-10-28	1	-0.695939271
1928-10-29	1	-0.555187631
1928-10-30	1	-0.307176013
1928-10-31	1	-0.301577678
1928-11-01	1	-0.301577678
1928-11-02	1	-0.398983562
1928-11-03	1	-0.392848573
1928-11-04	1	-0.38371609
1928-11-05	1	-0.278810223
1928-11-06	1	-0.200132703
1928-11-07	1	-0.1485242
1928-11-08	1	-0.224384051
1928-11-09	1	-0.350926267
1928-11-10	1	-0.495833388
1928-11-11	1	-0.411367621
1928-11-12	1	-0.011630204
1928-11-13	1	0.316602286
1928-11-14	1	0.396442468
1928-11-15	1	0.296084849
1928-11-16	1	0.106442897
1928-11-17	1	0.021749018
1928-11-18	1	-0.00902264
1928-11-19	1	-0.039696648
1928-11-20	1	-0.039696648
1928-11-21	1	-0.086984182
1928-11-22	1	-0.082489792
1928-11-23	1	-0.099448933
1928-11-24	1	-0.119023536
1928-11-25	1	-0.172767812
1928-11-26	1	-0.236080091
1928-11-27	1	-0.332044079
1928-11-28	1	-0.368678213
1928-11-29	1	-0.295316788
1928-11-30	1	-0.298094567
1928-12-01	1	-0.281542465
1928-12-02	1	-0.316340687
1928-12-03	1	-0.15332613
1928-12-04	1	-0.160572539
1928-12-05	1	-0.17031683
1928-12-06	1	-0.26391489
1928-12-07	1	-0.280175411
1928-12-08	1	-0.299486356
1928-12-09	1	-0.118442309
1928-12-10	1	0.113840064
1928-12-11	1	0.333014441
1928-12-12	1	0.373969612
1928-12-13	1	0.301062841
1928-12-14	1	0.098522986
1928-12-15	1	-0.09036828
1928-12-16	1	-0.210272207
1928-12-17	1	-0.255882718
1928-12-18	1	-0.317758122
1928-12-19	1	-0.38371609
1928-12-20	1	-0.430236106
1928-12-21	1	-0.454333657
1928-12-22	1	-0.443015832
1928-12-23	1	-0.168482528
1928-12-24	1	0.308294081
1928-12-25	1	0.563309569
1928-12-26	1	0.655060407
1928-12-27	1	0.689319357
1928-12-28	1	0.697061331
1928-12-29	1	0.681516977
1928-12-30	1	0.483511713
1928-12-31	1	0.325960393
1929-01-01	1	0.241249578
1929-01-02	1	0.369699143
1929-01-03	1	0.432921713
1929-01-04	1	0.432921713
1929-01-05	1	0.269634454
1929-01-06	1	0.146020498
1929-01-07	1	0.040759095
1929-01-08	1	-0.05703186
1929-01-09	1	-0.112071016
1929-01-10	1	-0.16421553
1929-01-11	1	-0.196356739
1929-01-12	1	-0.232166192
1929-01-13	1	-0.217944879
1929-01-14	1	-0.138988967
1929-01-15	1	-0.124854456
1929-01-16	1	-0.142554033
1929-01-17	1	-0.134845723
1929-01-18	1	0.159752718
1929-01-19	1	0.326705272
1929-01-20	1	0.394704848
1929-01-21	1	0.269634454
1929-01-22	1	0.204491362
1929-01-23	1	0.156226932
1929-01-24	1	0.136609718
1929-01-25	1	0.084391804
1929-01-26	1	0.047180456
1929-01-27	1	0.005968594
1929-01-28	1	0.005968594
1929-01-29	1	0.088179688
1929-01-30	1	0.185378442
1929-01-31	1	0.342953783
1929-02-01	1	0.597681184
1929-02-02	1	2.199137298
1929-02-03	1	2.443238852
1929-02-04	1	2.503282984
1929-02-05	1	1.76168342
1929-02-06	1	1.331991016
1929-02-07	1	1.130411643
1929-02-08	1	0.925844477
1929-02-09	1	0.771352907
1929-02-10	1	0.676281363
1929-02-11	1	0.614014974
1929-02-12	1	0.538616956
1929-02-13	1	0.476485175
1929-02-14	1	0.423841442
1929-02-15	1	0.371836657
1929-02-16	1	0.290310049
1929-02-17	1	0.262911075
1929-02-18	1	0.250934884
1929-02-19	1	0.246910734
1929-02-20	1	0.246910734
1929-02-21	1	0.262117109
1929-02-22	1	0.262117109
1929-02-23	1	0.294932554
1929-02-24	1	0.316226134
1929-02-25	1	0.326705272
1929-02-26	1	0.316226134
1929-02-27	1	0.30563602
1929-02-28	1	0.337444127
1929-03-01	1	0.399562595
1929-03-02	1	0.448204402
1929-03-03	1	0.541624478
1929-03-04	1	0.689319357
1929-03-05	1	0.844949327
1929-03-06	1	0.919690611
1929-03-07	1	0.90309272
1929-03-08	1	1.298746958
1929-03-09	1	1.781868396
1929-03-10	1	1.911264404
1929-03-11	1	1.798241015
1929-03-12	1	1.418093715
1929-03-13	1	1.298746958
1929-03-14	1	1.234771658
1929-03-15	1	1.213526549
1929-03-16	1	1.207372684
1929-03-17	1	1.216589339
1929-03-18	1	1.216589339
1929-03-19	1	1.225721823
1929-03-20	1	1.394057137
1929-03-21	1	1.652177207
1929-03-22	1	1.739271007
1929-03-23	1	1.64821288
1929-03-24	1	1.404248308
1929-03-25	1	1.288838879
1929-03-26	1	1.308557828
1929-03-27	1	1.421836701
1929-03-28	1	1.574028517
1929-03-29	1	1.655140172
1929-03-30	1	1.651187597
1929-03-31	1	1.546926587
1929-04-01	1	1.478718337
1929-04-02	1	1.460913712
1929-04-03	1	1.519069633
1929-04-04	1	1.563275725
1929-04-05	1	1.525826415
1929-04-06	1	1.444005097
1929-04-07	1	1.436670101
1929-04-08	1	1.453702143
1929-04-09	1	1.478718337
1929-04-10	1	1.405514933
1929-04-11	1	1.405514933
1929-04-12	1	1.396614684
1929-04-13	1	1.387634508
1929-04-14	1	1.406779955
1929-04-15	1	1.565435553
1929-04-16	1	1.739271007
1929-04-17	1	1.87472711
1929-04-18	1	1.994004586
1929-04-19	1	2.012800823
1929-04-20	1	1.978423534
1929-04-21	1	1.865979539
1929-04-22	1	1.791379925
1929-04-23	1	1.800801836
1929-04-24	1	1.819383452
1929-04-25	1	1.916593689
1929-04-26	1	2.002402116
1929-04-27	1	2.066505002
1929-04-28	1	2.109990114
1929-04-29	1	2.140799698
1929-04-30	1	2.190514077
1929-05-01	0	2.257503403
1929-05-02	0	2.330376426
1929-05-03	0	2.35907706
1929-05-04	0	2.344334778
1929-05-05	0	2.298757269
1929-05-06	0	2.293562453
1929-05-07	0	2.319270809
1929-05-08	0	2.329371905
1929-05-09	0	2.319270809
1929-05-10	0	2.277814096
1929-05-11	0	2.283091153
1929-05-12	0	2.31418174
1929-05-13	0	2.339371989
1929-05-14	0	2.344334778
1929-05-15	0	2.344334778
1929-05-16	0	2.34927306
1929-05-17	0	2.319270809
1929-05-18	0	2.261813754
1929-05-19	0	2.237873547
1929-05-20	0	2.233458528
1929-05-21	0	2.22568503
1929-05-22	0	2.177730637
1929-05-23	0	2.082069518
1929-05-24	0	1.947250296
1929-05-25	0	1.74198717
1929-05-26	0	1.522453731
1929-05-27	0	1.30436495
1929-05-28	0	1.140361974
1929-05-29	0	1.077362422
1929-05-30	0	1.086111384
1929-05-31	0	1.093055856
1929-06-01	0	1.052450101
1929-06-02	0	0.98345723
1929-06-03	0	0.948090086
1929-06-04	0	0.929926115
1929-06-05	0	0.90309272
1929-06-06	0	0.884084756
1929-06-07	0	0.931960704
1929-06-08	0	1.087852028
1929-06-09	0	1.182371382
1929-06-10	0	1.196511444
1929-06-11	0	1.111908171
1929-06-12	0	1.052450101
1929-06-13	0	1.061418771
1929-06-14	0	1.920383008
1929-06-15	0	2.383650688
1929-06-16	0	2.595594199
1929-06-17	0	2.394067449
1929-06-18	0	2.054670544
1929-06-19	0	1.738363977
1929-06-20	0	1.528068568
1929-06-21	0	1.381170361
1929-06-22	0	1.270173585
1929-06-23	0	1.148578947
1929-06-24	0	1.028747989
1929-06-25	0	0.923797393
1929-06-26	0	0.808828019
1929-06-27	0	0.709832897
1929-06-28	0	0.616804376
1929-06-29	0	0.532574642
1929-06-30	0	0.458047001
1929-07-01	0	0.378575466
1929-07-02	0	0.327077503
1929-07-03	0	0.262117109
1929-07-04	0	0.193492943
1929-07-05	0	0.112918405
1929-07-06	0	0.045702259
1929-07-07	0	-0.023184954
1929-07-08	0	-0.084734462
1929-07-09	0	-0.143149448
1929-07-10	0	-0.18201287
1929-07-11	0	-0.208999132
1929-07-12	0	-0.282911391
1929-07-13	0	-0.353863127
1929-07-14	0	-0.470727467
1929-07-15	0	-0.470727467
1929-07-16	0	-0.530319564
1929-07-17	0	-0.566037647
1929-07-18	0	-0.603078918
1929-07-19	0	-0.622127113
1929-07-20	0	-0.622127113
1929-07-21	0	-0.681550534
1929-07-22	0	-0.702169821
1929-07-23	0	-0.733918519
1929-07-24	0	-0.777881643
1929-07-25	0	-0.835701214
1929-07-26	0	-0.909809186
1929-07-27	0	-0.984311713
1929-07-28	0	-1.02951715
1929-07-29	0	-1.039684267
1929-07-30	0	-0.95303792
1929-07-31	0	-0.921414732
1929-08-01	0	-0.942385356
1929-08-02	0	-0.991241748
1929-08-03	0	-1.087525976
1929-08-04	0	-1.079898174
1929-08-05	0	-1.218217389
1929-08-06	0	-1.173841507
1929-08-07	0	-1.214733065
1929-08-08	0	-1.175512352
1929-08-09	0	-1.216473709
1929-08-10	0	-1.244744143
1929-08-11	0	-1.311435518
1929-08-12	0	-1.389086452
1929-08-13	0	-1.45321098
1929-08-14	0	-1.464309873
1929-08-15	0	-1.45321098
1929-08-16	0	-1.431376051
1929-08-17	0	-1.473278543
1929-08-18	0	-1.580141689
1929-08-19	0	-1.685780717
1929-08-20	0	-1.572651017
1929-08-21	0	-1.416370411
1929-08-22	0	-1.374697714
1929-08-23	0	-1.451005907
1929-08-24	0	-1.555387949
1929-08-25	0	-1.663741257
1929-08-26	0	-1.694172375
1929-08-27	0	-1.652901043
1929-08-28	0	-1.457635766
1929-08-29	0	-1.372658978
1929-08-30	0	-1.372658978
1929-08-31	0	-1.524097791
1929-09-01	0	-1.682999074
1929-09-02	0	-1.696985316
1929-09-03	0	-1.548079756
1929-09-04	0	-1.399492373
1929-09-05	0	-1.336655089
1929-09-06	0	-1.324936205
1929-09-07	0	-1.342566436
1929-09-08	0	-1.407895784
1929-09-09	0	-1.468784153
1929-09-10	0	-1.4270657
1929-09-11	0	-1.374697714
1929-09-12	0	-1.214733065
1929-09-13	0	-1.271993786
1929-09-14	0	-1.387018199
1929-09-15	0	-1.711169951
1929-09-16	0	-1.74605721
1929-09-17	0	-1.658306461
1929-09-18	0	-1.6556001
1929-09-19	0	-1.613265736
1929-09-20	0	-1.592752196
1929-09-21	0	-1.562749946
1929-09-22	0	-1.725558688
1929-09-23	0	-1.930748436
1929-09-24	0	-2.126685395
1929-09-25	0	-2.265798197
1929-09-26	0	-2.180031376
1929-09-27	0	-2.135381102
1929-09-28	0	-2.055674359
1929-09-29	0	-2.055674359
1929-09-30	0	-1.941481992
1929-10-01	1	-1.865320631
1929-10-02	1	-1.865320631
1929-10-03	1	-1.865320631
1929-10-04	1	-1.865320631
1929-10-05	1	-1.865320631
1929-10-06	1	-1.865320631
1929-10-07	1	-1.865320631
1929-10-08	1	-1.865320631
1929-10-09	1	-1.865320631
1929-10-10	1	-1.865320631
1929-10-11	1	-1.865320631
1929-10-12	1	-1.865320631
1929-10-13	1	-1.865320631
1929-10-14	1	-1.865320631
1929-10-15	1	-1.865320631
1929-10-16	1	-1.865320631
1929-10-17	1	-1.865320631
1929-10-18	1	-1.865320631
1929-10-19	1	-1.865320631
1929-10-20	1	-1.865320631
1929-10-21	1	-1.865320631
1929-10-22	1	-1.865320631
1929-10-23	1	-1.865320631
1929-10-24	1	-1.865320631
1929-10-25	1	-1.865320631
1929-10-26	1	-1.865320631
1929-10-27	1	-1.865320631
1929-10-28	1	-1.865320631
1929-10-29	1	-1.865320631
1929-10-30	1	-1.916613925
1929-10-31	1	-1.970681146
1929-11-01	1	-2.02783956
1929-11-02	1	-2.02783956
1929-11-03	1	-2.02783956
1929-11-04	1	-2.02783956
1929-11-05	1	-2.02783956
1929-11-06	1	-2.02783956
1929-11-07	1	-2.02783956
1929-11-08	1	-2.02783956
1929-11-09	1	-2.02783956
1929-11-10	1	-2.02783956
1929-11-11	1	-2.02783956
1929-11-12	1	-2.02783956
1929-11-13	1	-2.02783956
1929-11-14	1	-2.02783956
1929-11-15	1	-2.02783956
1929-11-16	1	-2.02783956
1929-11-17	1	-2.02783956
1929-11-18	1	-2.02783956
1929-11-19	1	-2.02783956
1929-11-20	1	-2.02783956
1929-11-21	1	-2.02783956
1929-11-22	1	-2.02783956
1929-11-23	1	-2.02783956
1929-11-24	1	-2.02783956
1929-11-25	1	-2.02783956
1929-11-26	1	-2.02783956
1929-11-27	1	-2.02783956
1929-11-28	1	-2.02783956
1929-11-29	1	-1.974391726
1929-11-30	1	-1.955974999
1929-12-01	1	-1.888930496
1929-12-02	1	-1.902676417
1929-12-03	1	-1.852075404
1929-12-04	1	-1.865320631
1929-12-05	1	-1.848791329
1929-12-06	1	-1.895779838
1929-12-07	1	-1.80078211
1929-12-08	1	1.243740328
1929-12-09	1	2.09224919
1929-12-10	1	2.484527106
1929-12-11	1	2.789908755
1929-12-12	1	2.726764316
1929-12-13	1	2.578114632
1929-12-14	1	2.129203596
1929-12-15	1	1.915834099
1929-12-16	1	1.853117626
1929-12-17	1	1.597285379
1929-12-18	1	1.410565449
1929-12-19	1	1.277393833
1929-12-20	1	1.063202893
1929-12-21	1	0.827051758
1929-12-22	1	0.641564926
1929-12-23	1	0.495218855
1929-12-24	1	0.390172855
1929-12-25	1	0.320730646
1929-12-26	1	0.264893236
1929-12-27	1	0.19179009
1929-12-28	1	0.105978752
1929-12-29	1	0.026786812
1929-12-30	1	-0.033806403
1929-12-31	1	-0.076900063
1930-01-01	1	-0.110916948
1930-01-02	1	-0.07300576
1930-01-03	1	0.445563265
1930-01-04	1	0.718676922
1930-01-05	1	0.898899842
1930-01-06	1	0.764167248
1930-01-07	1	0.655060407
1930-01-08	1	0.547612519
1930-01-09	1	0.49867309
1930-01-10	1	0.467470304
1930-01-11	1	0.454449287
1930-01-12	1	0.50554597
1930-01-13	1	0.568292725
1930-01-14	1	1.259976847
1930-01-15	1	1.773142337
1930-01-16	1	2.245006636
1930-01-17	1	2.337379956
1930-01-18	1	2.265570131
1930-01-19	1	2.007268305
1930-01-20	1	1.75098813
1930-01-21	1	1.558942024
1930-01-22	1	1.348207588
1930-01-23	1	1.225721823
1930-01-24	1	1.153476916
1930-01-25	1	1.145300255
1930-01-26	1	1.111908171
1930-01-27	1	1.063202893
1930-01-28	1	0.985385871
1930-01-29	1	0.931960704
1930-01-30	1	0.923797393
1930-01-31	1	0.942072014
1930-02-01	1	1.013877826
1930-02-02	1	1.118676387
1930-02-03	1	1.207372684
1930-02-04	1	1.267270825
1930-02-05	1	1.275953948
1930-02-06	1	1.294512653
1930-02-07	1	1.302963408
1930-02-08	1	1.3127332
1930-02-09	1	1.294512653
1930-02-10	1	1.25115326
1930-02-11	1	1.215059117
1930-02-12	1	1.205828282
1930-02-13	1	1.222686919
1930-02-14	1	1.258511645
1930-02-15	1	1.294512653
1930-02-16	1	1.321032002
1930-02-17	1	1.337425812
1930-02-18	1	1.402980077
1930-02-19	1	1.491576492
1930-02-20	1	1.541416931
1930-02-21	1	1.743793855
1930-02-22	1	1.787067715
1930-02-23	1	1.806751705
1930-02-24	1	1.689074596
1930-02-25	1	1.641237267
1930-02-26	1	1.594145659
1930-02-27	1	1.457314428
1930-02-28	1	1.331991016
1930-03-01	1	1.267270825
1930-03-02	1	1.907440307
1930-03-03	1	2.72845151
1930-03-04	1	3.054903574
1930-03-05	1	3.02952963
1930-03-06	1	2.628917994
1930-03-07	1	2.224569581
1930-03-08	1	2.015555646
1930-03-09	1	1.888097344
1930-03-10	1	1.811823567
1930-03-11	1	1.787931646
1930-03-12	1	1.810980041
1930-03-13	1	1.818546281
1930-03-14	1	1.781868396
1930-03-15	1	1.6976176
1930-03-16	1	1.600415272
1930-03-17	1	1.523579223
1930-03-18	1	1.478718337
1930-03-19	1	1.505417543
1930-03-20	1	1.575097464
1930-03-21	1	1.664953793
1930-03-22	1	1.751883787
1930-03-23	1	1.898202366
1930-03-24	1	2.035978411
1930-03-25	1	2.181233268
1930-03-26	1	2.227912203
1930-03-27	1	2.262351244
1930-03-28	1	2.274103516
1930-03-29	1	2.274103516
1930-03-30	1	2.206551076
1930-03-31	1	2.094221891
1930-04-01	1	2.01349024
1930-04-02	1	1.993301598
1930-04-03	1	2.007268305
1930-04-04	1	2.07496584
1930-04-05	1	2.156453239
1930-04-06	1	2.251546169
1930-04-07	1	2.297201656
1930-04-08	1	2.275165087
1930-04-09	1	2.18239809
1930-04-10	1	2.080137151
1930-04-11	1	2.080137151
1930-04-12	1	2.235668474
1930-04-13	1	2.29043256
1930-04-14	1	2.279928261
1930-04-15	1	2.155855689
1930-04-16	1	2.13043059
1930-04-17	1	2.155257781
1930-04-18	1	2.240623067
1930-04-19	1	2.321299208
1930-04-20	1	2.408563845
1930-04-21	1	2.441443519
1930-04-22	1	2.462777662
1930-04-23	1	2.400172188
1930-04-24	1	2.301344593
1930-04-25	1	2.191668145
1930-04-26	1	2.099927136
1930-04-27	1	2.022409682
1930-04-28	1	1.90973652
1930-04-29	1	1.857154773
1930-04-30	1	1.864380818
1930-05-01	0	1.945776456
1930-05-02	0	2.000309335
1930-05-03	0	1.966937406
1930-05-04	0	1.865979539
1930-05-05	0	1.79567362
1930-05-06	0	1.794816354
1930-05-07	0	1.791379925
1930-05-08	0	1.745597282
1930-05-09	0	1.670796069
1930-05-10	0	1.641237267
1930-05-11	0	1.708895915
1930-05-12	0	1.815190574
1930-05-13	0	1.895879485
1930-05-14	0	1.895879485
1930-05-15	0	1.911264404
1930-05-16	0	1.970541014
1930-05-17	0	2.079492197
1930-05-18	0	2.177730637
1930-05-19	0	2.222894071
1930-05-20	0	2.187043859
1930-05-21	0	2.094857417
1930-05-22	0	2.014179183
1930-05-23	0	1.993301598
1930-05-24	0	1.999610767
